Episode,Total_Reward,Zone_A_Reward,Zone_B_Reward,Avg_Waiting_Time,Avg_Queue,Epsilon_Local,Epsilon_Supervisor,Sup_A_NS,Sup_A_EW,Sup_A_BAL,Sup_B_NS,Sup_B_EW,Sup_B_BAL,Queue_TLS_1,Queue_TLS_2,Queue_TLS_3,Queue_TLS_4,Queue_TLS_5,Queue_TLS_6,Queue_TLS_7,Queue_TLS_8
104,-4004.9999999999814,-1983.0000000000075,-2022.0000000000027,0.02857142857142857,0.125,0.021876373286690537,0.24361136690195762,0.46887966804979253,0.36099585062240663,0.17012448132780084,0.3278008298755187,0.3112033195020747,0.36099585062240663,0,0,0,0,0,0,0,1
105,-4121.499999999982,-2111.0,-2010.5000000000025,0.08148148148148149,0.25,0.021832620540117156,0.2431241441681537,0.6680497925311203,0.13278008298755187,0.1991701244813278,0.44813278008298757,0.29045643153526973,0.26141078838174275,0,0,1,1,0,0,0,0
106,-4574.999999999992,-2380.9999999999973,-2193.999999999996,0.06569343065693431,0.375,0.021788955299036922,0.2426378958798174,0.45228215767634855,0.17012448132780084,0.3775933609958506,0.43568464730290457,0.27385892116182575,0.29045643153526973,0,1,0,1,1,0,0,0
107,-3890.5000000000036,-1836.000000000003,-2054.499999999997,0.14705882352941177,0.625,0.021745377388438847,0.24215262008805777,0.6556016597510373,0.15352697095435686,0.1908713692946058,0.3941908713692946,0.3153526970954357,0.29045643153526973,0,1,2,1,1,0,0,0
108,-4052.99999999999,-2213.499999999999,-1839.5000000000032,0.029411764705882353,0.125,0.02170188663366197,0.24166831484788165,0.5062240663900415,0.14522821576763487,0.34854771784232363,0.2821576763485477,0.4730290456431535,0.24481327800829875,0,0,0,1,0,0,0,0
109,-4082.4999999999955,-1985.5000000000061,-2097.0000000000005,0.028985507246376812,0.25,0.021658482860394648,0.24118497821818588,0.6763485477178424,0.2033195020746888,0.12033195020746888,0.36929460580912865,0.3983402489626556,0.23236514522821577,0,0,1,0,1,0,0,0
110,-4003.999999999995,-1801.000000000005,-2203.000000000003,0.03676470588235294,0.125,0.021615165894673858,0.2407026082617495,0.6431535269709544,0.2572614107883817,0.0995850622406639,0.3817427385892116,0.2946058091286307,0.3236514522821577,0,0,0,1,0,0,0,0
111,-4391.999999999992,-2064.0000000000027,-2327.9999999999986,0.072992700729927,0.625,0.02157193556288451,0.24022120304522598,0.6141078838174274,0.11618257261410789,0.2697095435684647,0.42738589211618255,0.22406639004149378,0.34854771784232363,0,0,1,1,3,0,0,0
112,-3657.499999999999,-1700.5000000000023,-1956.9999999999957,0.1386861313868613,0.5,0.021528791691758743,0.23974076063913552,0.6431535269709544,0.2074688796680498,0.14937759336099585,0.4605809128630705,0.21161825726141079,0.3278008298755187,1,0,2,1,0,0,0,0
113,-3992.0000000000123,-1939.0000000000007,-2053.000000000005,0.08029197080291971,0.375,0.021485734108375225,0.23926127911785725,0.5767634854771784,0.21161825726141079,0.21161825726141079,0.35269709543568467,0.4149377593360996,0.23236514522821577,0,1,0,0,1,0,1,0
114,-3808.000000000002,-1765.5000000000039,-2042.500000000004,0.10294117647058823,0.5,0.021442762640158475,0.23878275655962153,0.5643153526970954,0.34854771784232363,0.08713692946058091,0.38589211618257263,0.3278008298755187,0.2863070539419087,0,1,0,1,0,0,1,1
115,-3612.500000000009,-1749.5000000000068,-1862.9999999999993,0.014492753623188406,0.125,0.021399877114878157,0.23830519104650227,0.5145228215767634,0.33195020746887965,0.15352697095435686,0.25311203319502074,0.5684647302904564,0.17842323651452283,0,0,0,0,1,0,0,0
116,-4323.499999999995,-2055.000000000002,-2268.500000000011,0.021897810218978103,0.125,0.021357077360648402,0.23782858066440926,0.4605809128630705,0.2987551867219917,0.24066390041493776,0.4896265560165975,0.22821576763485477,0.2821576763485477,0,0,1,0,0,0,0,0
117,-3770.4999999999905,-1747.5000000000032,-2023.0000000000025,0.03676470588235294,0.25,0.021314363205927105,0.23735292350308043,0.6224066390041494,0.21991701244813278,0.15767634854771784,0.4066390041493776,0.3360995850622407,0.2572614107883817,0,0,1,0,1,0,0,0
118,-4105.999999999999,-1993.000000000003,-2112.9999999999995,0.014492753623188406,0.25,0.02127173447951525,0.23687821765607428,0.43983402489626555,0.2074688796680498,0.35269709543568467,0.5186721991701245,0.23651452282157676,0.24481327800829875,0,0,2,0,0,0,0,0
119,-3820.0000000000105,-1863.5000000000016,-1956.500000000002,0.06569343065693431,0.25,0.02122919101055622,0.23640446122076214,0.4896265560165975,0.27800829875518673,0.23236514522821577,0.4315352697095436,0.43568464730290457,0.13278008298755187,0,0,0,0,2,0,0,0
120,-4022.0000000000027,-1708.0,-2314.0000000000027,0.0,0.0,0.02118673262853511,0.2359316522983206,0.5601659751037344,0.3029045643153527,0.13692946058091288,0.3070539419087137,0.3983402489626556,0.2946058091286307,0,0,0,0,0,0,0,0
121,-4390.499999999986,-2242.000000000002,-2148.5000000000027,0.050724637681159424,0.25,0.02114435916327804,0.23545978899372397,0.46887966804979253,0.13692946058091288,0.3941908713692946,0.36099585062240663,0.3070539419087137,0.33195020746887965,0,0,0,1,0,0,0,1
122,-3915.5000000000086,-1910.999999999998,-2004.499999999999,0.051094890510948905,0.375,0.021102070444951482,0.23498886941573652,0.5228215767634855,0.3112033195020747,0.16597510373443983,0.3153526970954357,0.4024896265560166,0.2821576763485477,0,1,1,0,1,0,0,0
123,-4010.4999999999964,-2018.5000000000052,-1991.9999999999973,0.11678832116788321,0.375,0.021059866304061578,0.23451889167690504,0.4149377593360996,0.3775933609958506,0.2074688796680498,0.44813278008298757,0.3278008298755187,0.22406639004149378,0,0,0,1,1,0,0,1
124,-3749.0000000000055,-1927.5000000000032,-1821.5000000000016,0.12408759124087591,0.5,0.021017746571453454,0.23404985389355124,0.46887966804979253,0.3029045643153527,0.22821576763485477,0.34439834024896265,0.5228215767634855,0.13278008298755187,0,0,2,1,0,0,0,1
125,-3768.9999999999977,-2074.500000000001,-1694.5000000000014,0.0364963503649635,0.125,0.020975711078310547,0.23358175418576413,0.43568464730290457,0.34439834024896265,0.21991701244813278,0.23236514522821577,0.6639004149377593,0.1037344398340249,0,0,0,0,0,0,0,1
126,-4357.5000000000055,-2258.500000000002,-2099.0000000000014,0.058823529411764705,0.25,0.020933759656153926,0.2331145906773926,0.27800829875518673,0.3153526970954357,0.4066390041493776,0.34854771784232363,0.4190871369294606,0.23236514522821577,0,0,0,1,1,0,0,0
127,-4092.499999999999,-1888.9999999999998,-2203.500000000005,0.0,0.0,0.020891892136841617,0.23264836149603782,0.31950207468879666,0.45643153526970953,0.22406639004149378,0.6390041493775933,0.2157676348547718,0.14522821576763487,0,0,0,0,0,0,0,0
128,-4229.999999999995,-2363.5000000000055,-1866.4999999999945,0.014388489208633094,0.25,0.020850108352567932,0.23218306477304573,0.2946058091286307,0.2572614107883817,0.44813278008298757,0.3775933609958506,0.4107883817427386,0.21161825726141079,0,1,0,0,1,0,0,0
129,-4263.4999999999945,-2172.0000000000095,-2091.500000000008,0.0364963503649635,0.25,0.020808408135862797,0.23171869864349964,0.2863070539419087,0.35269709543568467,0.36099585062240663,0.3941908713692946,0.34024896265560167,0.26556016597510373,0,0,0,1,1,0,0,0
130,-4479.999999999999,-2426.9999999999964,-2053.0000000000005,0.10869565217391304,0.5,0.020766791319591072,0.23125526124621265,0.2033195020746888,0.3278008298755187,0.46887966804979253,0.37344398340248963,0.34439834024896265,0.2821576763485477,0,1,2,0,0,0,0,1
131,-4067.9999999999814,-2049.9999999999995,-2018.0000000000036,0.05714285714285714,0.375,0.02072525773695189,0.2307927507237202,0.2863070539419087,0.27800829875518673,0.43568464730290457,0.3900414937759336,0.33195020746887965,0.27800829875518673,0,1,2,0,0,0,0,0
132,-4289.49999999998,-2298.500000000002,-1990.9999999999968,0.007194244604316547,0.125,0.020683807221477984,0.23033116522227276,0.2821576763485477,0.2946058091286307,0.42323651452282157,0.5643153526970954,0.2946058091286307,0.14107883817427386,0,1,0,0,0,0,0,0
133,-4083.5000000000014,-2254.0000000000045,-1829.500000000001,0.06666666666666667,0.5,0.02064243960703503,0.22987050289182823,0.24481327800829875,0.34024896265560167,0.4149377593360996,0.44398340248962653,0.4190871369294606,0.13692946058091288,2,0,1,1,0,0,0,0
134,-4373.500000000002,-2039.5000000000027,-2333.9999999999977,0.057971014492753624,0.125,0.02060115472782096,0.22941076188604456,0.36099585062240663,0.3817427385892116,0.2572614107883817,0.43983402489626555,0.22821576763485477,0.33195020746887965,0,0,0,0,0,0,1,0
135,-4128.499999999996,-2101.000000000005,-2027.5000000000064,0.08148148148148149,0.5,0.020559952418365317,0.22895194036227248,0.44813278008298757,0.1991701244813278,0.35269709543568467,0.34439834024896265,0.3112033195020747,0.34439834024896265,0,0,3,0,0,0,0,1
136,-4240.499999999992,-2089.4999999999995,-2151.000000000005,0.08088235294117647,0.5,0.02051883251352859,0.22849403648154792,0.4190871369294606,0.18672199170124482,0.3941908713692946,0.4066390041493776,0.2946058091286307,0.2987551867219917,0,1,2,0,1,0,0,0
137,-3857.5000000000023,-2085.000000000004,-1772.5000000000016,0.09420289855072464,0.25,0.02047779484850153,0.22803704840858482,0.22406639004149378,0.2157676348547718,0.5601659751037344,0.35684647302904565,0.46887966804979253,0.17427385892116182,0,0,2,0,0,0,0,0
138,-3960.4999999999964,-1733.9999999999984,-2226.4999999999936,0.0,0.0,0.020436839258804528,0.22758097431176766,0.3278008298755187,0.44398340248962653,0.22821576763485477,0.44813278008298757,0.2697095435684647,0.2821576763485477,0,0,0,0,0,0,0,0
139,-4058.999999999989,-2005.5000000000055,-2053.500000000001,0.02877697841726619,0.375,0.020395965580286918,0.22712581236314414,0.3029045643153527,0.26141078838174275,0.43568464730290457,0.23651452282157676,0.48132780082987553,0.2821576763485477,0,0,0,0,2,0,0,1
140,-3739.5000000000036,-1891.5000000000027,-1848.000000000003,0.058394160583941604,0.375,0.020355173649126344,0.22667156073841785,0.2946058091286307,0.31950207468879666,0.38589211618257263,0.2946058091286307,0.4979253112033195,0.2074688796680498,0,0,1,0,1,0,0,1
141,-4181.999999999999,-2194.4999999999995,-1987.499999999994,0.10218978102189781,0.625,0.02031446330182809,0.22621821761694103,0.3278008298755187,0.12033195020746888,0.5518672199170125,0.45228215767634855,0.3817427385892116,0.16597510373443983,0,0,0,0,3,1,0,1
142,-4182.000000000009,-2171.0000000000114,-2011.0000000000014,0.08955223880597014,0.5,0.020273834375224436,0.22576578118170715,0.24481327800829875,0.12863070539419086,0.6265560165975104,0.34439834024896265,0.3651452282157676,0.29045643153526973,0,1,0,0,1,0,0,2
143,-3896.4999999999955,-1934.0000000000075,-1962.500000000002,0.10294117647058823,0.5,0.020233286706473987,0.22531424961934374,0.29045643153526973,0.23236514522821577,0.47717842323651455,0.1950207468879668,0.44813278008298757,0.35684647302904565,0,1,0,0,0,2,0,1
144,-3879.500000000005,-2067.4999999999995,-1812.0000000000018,0.06521739130434782,0.5,0.020192820133061038,0.22486362112010505,0.3070539419087137,0.2157676348547718,0.47717842323651455,0.2821576763485477,0.5020746887966805,0.2157676348547718,0,1,0,0,3,0,0,0
145,-3710.499999999992,-1846.5000000000025,-1864.0000000000089,0.014492753623188406,0.125,0.020152434492794916,0.22441389387786484,0.2946058091286307,0.27385892116182575,0.4315352697095436,0.5311203319502075,0.3775933609958506,0.0912863070539419,0,1,0,0,0,0,0,0
146,-4035.5000000000164,-1928.0000000000011,-2107.499999999999,0.11594202898550725,0.5,0.020112129623809327,0.2239650660901091,0.5103734439834025,0.18672199170124482,0.3029045643153527,0.36929460580912865,0.29045643153526973,0.34024896265560167,0,0,0,0,2,2,0,0
147,-3791.999999999999,-1971.5000000000018,-1820.500000000003,0.043795620437956206,0.25,0.020071905364561708,0.22351713595792888,0.42323651452282157,0.3070539419087137,0.2697095435684647,0.2863070539419087,0.5560165975103735,0.15767634854771784,0,1,0,0,0,1,0,0
148,-4033.4999999999995,-2034.5000000000061,-1999.0000000000064,0.0962962962962963,0.375,0.020031761553832586,0.22307010168601302,0.4315352697095436,0.2572614107883817,0.3112033195020747,0.3070539419087137,0.4605809128630705,0.23236514522821577,0,0,0,0,3,0,0,0
149,-4006.9999999999836,-1942.0000000000039,-2064.999999999996,0.06569343065693431,0.375,0.01999169803072492,0.222623961482641,0.3775933609958506,0.27800829875518673,0.34439834024896265,0.4190871369294606,0.36929460580912865,0.21161825726141079,0,1,0,0,2,0,0,0
150,-4042.0000000000005,-1844.5000000000045,-2197.5000000000036,0.0,0.0,0.01995171463466347,0.22217871355967572,0.3983402489626556,0.33195020746887965,0.2697095435684647,0.6348547717842323,0.14937759336099585,0.2157676348547718,0,0,0,0,0,0,0,0
151,-3617.5000000000023,-1630.5000000000034,-1987.0000000000011,0.043795620437956206,0.25,0.019911811205394144,0.22173435613255638,0.24066390041493776,0.47717842323651455,0.2821576763485477,0.29045643153526973,0.3983402489626556,0.3112033195020747,0,1,0,0,0,0,0,1
152,-4212.499999999996,-1907.0000000000061,-2305.500000000003,0.02158273381294964,0.125,0.019871987582983357,0.22129088742029127,0.6473029045643154,0.16597510373443983,0.18672199170124482,0.5684647302904564,0.21991701244813278,0.21161825726141079,0,0,0,1,0,0,0,0
153,-4133.500000000003,-1813.500000000002,-2320.0000000000005,0.058823529411764705,0.375,0.01983224360781739,0.2208483056454507,0.3817427385892116,0.3941908713692946,0.22406639004149378,0.34439834024896265,0.26141078838174275,0.3941908713692946,0,1,0,1,0,1,0,0
154,-3960.0000000000077,-1876.4999999999998,-2083.500000000001,0.0364963503649635,0.25,0.019792579120601755,0.2204066090341598,0.25311203319502074,0.3775933609958506,0.36929460580912865,0.4730290456431535,0.24066390041493776,0.2863070539419087,0,1,1,0,0,0,0,0
155,-4071.9999999999955,-1888.5000000000034,-2183.5000000000027,0.050724637681159424,0.375,0.019752993962360552,0.21996579581609146,0.37344398340248963,0.35684647302904565,0.2697095435684647,0.5518672199170125,0.24481327800829875,0.2033195020746888,0,1,0,0,0,2,0,0
156,-3921.5000000000186,-1792.000000000003,-2129.500000000002,0.1079136690647482,0.5,0.019713487974435832,0.21952586422445927,0.4107883817427386,0.5228215767634855,0.06639004149377593,0.4024896265560166,0.34439834024896265,0.25311203319502074,0,1,1,0,0,0,0,2
157,-3953.4999999999977,-1934.0000000000039,-2019.4999999999984,0.10144927536231885,0.375,0.01967406099848696,0.21908681249601036,0.38589211618257263,0.2946058091286307,0.31950207468879666,0.4107883817427386,0.3651452282157676,0.22406639004149378,0,1,0,0,0,0,0,2
158,-3967.4999999999986,-1912.0,-2055.5000000000105,0.1037037037037037,0.625,0.019634712876489987,0.21864863887101835,0.45228215767634855,0.3983402489626556,0.14937759336099585,0.4149377593360996,0.3236514522821577,0.26141078838174275,1,2,0,0,0,2,0,0
159,-4254.0,-2113.000000000005,-2141.0000000000064,0.08029197080291971,0.375,0.019595443450737007,0.21821134159327632,0.34024896265560167,0.3278008298755187,0.33195020746887965,0.43568464730290457,0.3112033195020747,0.25311203319502074,1,1,0,0,1,0,0,0
160,-3823.9999999999905,-1867.999999999997,-1956.0000000000048,0.0072992700729927005,0.125,0.019556252563835533,0.21777491891008977,0.26141078838174275,0.45228215767634855,0.2863070539419087,0.4190871369294606,0.36099585062240663,0.21991701244813278,0,0,0,0,0,0,0,1
161,-4119.500000000003,-1984.5000000000064,-2135.0000000000023,0.014705882352941176,0.25,0.019517140058707864,0.21733936907226958,0.46887966804979253,0.24481327800829875,0.2863070539419087,0.45643153526970953,0.26141078838174275,0.2821576763485477,0,1,0,0,1,0,0,0
162,-4008.5000000000105,-1785.0000000000043,-2223.500000000002,0.022058823529411766,0.25,0.019478105778590448,0.21690469033412504,0.43568464730290457,0.34024896265560167,0.22406639004149378,0.42738589211618255,0.25311203319502074,0.31950207468879666,0,1,0,0,1,0,0,0
163,-3696.000000000003,-1705.0000000000061,-1991.0000000000075,0.029411764705882353,0.25,0.019439149567033267,0.2164708809534568,0.5062240663900415,0.3153526970954357,0.17842323651452283,0.6431535269709544,0.1908713692946058,0.16597510373443983,0,0,0,0,0,1,0,1
164,-3913.999999999994,-1816.0000000000055,-2098.0000000000005,0.021897810218978103,0.25,0.0194002712678992,0.21603793919154987,0.34024896265560167,0.4066390041493776,0.25311203319502074,0.5394190871369294,0.2572614107883817,0.2033195020746888,0,0,0,0,2,0,0,0
165,-3894.999999999999,-1732.0000000000043,-2163.0000000000045,0.029411764705882353,0.0,0.0193614707253634,0.21560586331316678,0.21991701244813278,0.47717842323651455,0.3029045643153527,0.4854771784232365,0.25311203319502074,0.26141078838174275,0,0,0,0,0,0,0,0
166,-3638.999999999999,-1588.5000000000023,-2050.500000000001,0.0,0.0,0.019322747783912672,0.21517465158654045,0.35684647302904565,0.4024896265560166,0.24066390041493776,0.5975103734439834,0.18672199170124482,0.2157676348547718,0,0,0,0,0,0,0,0
167,-4272.500000000006,-1828.500000000004,-2444.0000000000064,0.029197080291970802,0.25,0.019284102288344845,0.21474430228336736,0.4605809128630705,0.27800829875518673,0.26141078838174275,0.3360995850622407,0.07468879668049792,0.5892116182572614,0,1,0,0,0,1,0,0
168,-4083.999999999991,-1896.500000000004,-2187.5000000000027,0.0364963503649635,0.25,0.019245534083768157,0.21431481367880062,0.43983402489626555,0.3651452282157676,0.1950207468879668,0.44398340248962653,0.22821576763485477,0.3278008298755187,0,1,0,0,1,0,0,0
169,-3672.000000000003,-1616.0000000000027,-2055.9999999999986,0.02877697841726619,0.125,0.01920704301560062,0.21388618405144302,0.23651452282157676,0.5601659751037344,0.2033195020746888,0.6473029045643154,0.23651452282157676,0.11618257261410789,0,0,0,0,1,0,0,0
170,-3881.0000000000073,-1770.0000000000066,-2111.000000000006,0.0,0.0,0.01916862892956942,0.21345841168334015,0.3278008298755187,0.4730290456431535,0.1991701244813278,0.4896265560165975,0.1950207468879668,0.3153526970954357,0,0,0,0,0,0,0,0
171,-4110.499999999995,-1995.0000000000034,-2115.500000000003,0.007407407407407408,0.125,0.019130291671710282,0.21303149485997347,0.46887966804979253,0.2946058091286307,0.23651452282157676,0.5726141078838174,0.2946058091286307,0.13278008298755187,0,0,1,0,0,0,0,0
172,-3928.500000000005,-1629.5000000000023,-2298.999999999999,0.043478260869565216,0.375,0.01909203108836686,0.21260543187025352,0.27800829875518673,0.5269709543568465,0.1950207468879668,0.43983402489626555,0.2157676348547718,0.34439834024896265,0,1,0,1,1,0,0,0
173,-4223.499999999981,-1763.0000000000066,-2460.5000000000064,0.04477611940298507,0.375,0.01905384702619013,0.21218022100651301,0.34439834024896265,0.4605809128630705,0.1950207468879668,0.3278008298755187,0.33195020746887965,0.34024896265560167,0,1,0,0,1,1,0,0
174,-4207.999999999997,-1936.4999999999998,-2271.5000000000077,0.029411764705882353,0.25,0.019015739332137748,0.2117558605645,0.3775933609958506,0.3236514522821577,0.2987551867219917,0.3817427385892116,0.38589211618257263,0.23236514522821577,0,0,0,1,1,0,0,0
175,-4523.500000000006,-2020.0000000000002,-2503.5000000000014,0.014492753623188406,0.125,0.018977707853473472,0.211332348843371,0.36099585062240663,0.3900414937759336,0.24896265560165975,0.23651452282157676,0.5435684647302904,0.21991701244813278,0,0,0,0,1,0,0,0
176,-4242.99999999999,-1999.5000000000016,-2243.5000000000095,0.03731343283582089,0.375,0.018939752437766525,0.21090968414568426,0.4315352697095436,0.3153526970954357,0.25311203319502074,0.3236514522821577,0.4190871369294606,0.2572614107883817,0,1,0,0,2,0,0,0
177,-3596.4999999999986,-1627.5000000000032,-1969.0000000000034,0.022058823529411766,0.125,0.018901872932890994,0.2104878647773929,0.27385892116182575,0.5311203319502075,0.1950207468879668,0.24481327800829875,0.4024896265560166,0.35269709543568467,0,0,0,0,1,0,0,0
178,-3778.4999999999973,-1992.5000000000082,-1786.0000000000052,0.050724637681159424,0.25,0.018864069187025212,0.2100668890478381,0.2821576763485477,0.3278008298755187,0.3900414937759336,0.21161825726141079,0.7053941908713693,0.08298755186721991,0,0,0,0,0,1,1,0
179,-4106.499999999986,-1951.500000000005,-2155.000000000002,0.07246376811594203,0.375,0.018826341048651163,0.2096467552697424,0.4024896265560166,0.2572614107883817,0.34024896265560167,0.24066390041493776,0.5103734439834025,0.24896265560165975,0,0,0,0,3,0,0,0
180,-4006.9999999999945,-1879.0000000000039,-2127.999999999998,0.0,0.0,0.01878868836655386,0.20922746175920293,0.4605809128630705,0.2946058091286307,0.24481327800829875,0.16597510373443983,0.5767634854771784,0.2572614107883817,0,0,0,0,0,0,0,0
181,-4120.5,-2173.000000000005,-1947.500000000005,0.04929577464788732,0.25,0.018751110989820755,0.2088090068356845,0.23236514522821577,0.42323651452282157,0.34439834024896265,0.36099585062240663,0.4730290456431535,0.16597510373443983,0,0,0,0,2,0,0,0
182,-3803.000000000005,-1896.4999999999993,-1906.4999999999977,0.0,0.0,0.018713608767841113,0.20839138882201313,0.2863070539419087,0.4896265560165975,0.22406639004149378,0.3236514522821577,0.4149377593360996,0.26141078838174275,0,0,0,0,0,0,0,0
183,-3558.4999999999945,-1818.0000000000027,-1740.5000000000025,0.0,0.0,0.01867618155030543,0.2079746060443691,0.29045643153526973,0.4854771784232365,0.22406639004149378,0.2033195020746888,0.5767634854771784,0.21991701244813278,0,0,0,0,0,0,0,0
184,-3614.000000000012,-1830.0000000000036,-1783.9999999999955,0.0,0.0,0.01863882918720482,0.20755865683228036,0.3651452282157676,0.44813278008298757,0.18672199170124482,0.1950207468879668,0.5601659751037344,0.24481327800829875,0,0,0,0,0,0,0,0
185,-3748.9999999999845,-1743.0000000000025,-2006.0000000000032,0.0,0.0,0.01860155152883041,0.2071435395186158,0.14937759336099585,0.5892116182572614,0.26141078838174275,0.4066390041493776,0.4149377593360996,0.17842323651452283,0,0,0,0,0,0,0,0
186,-3926.999999999987,-2217.0000000000045,-1710.0000000000011,0.0,0.0,0.018564348425772752,0.20672925243957857,0.22821576763485477,0.3775933609958506,0.3941908713692946,0.2946058091286307,0.5435684647302904,0.16182572614107885,0,0,0,0,0,0,0,0
187,-3904.4999999999836,-2085.0,-1819.5000000000075,0.043795620437956206,0.25,0.018527219728921206,0.20631579393469943,0.2821576763485477,0.4730290456431535,0.24481327800829875,0.3900414937759336,0.45643153526970953,0.15352697095435686,0,1,0,0,1,0,0,0
188,-3793.500000000003,-2050.000000000004,-1743.5000000000025,0.1323529411764706,0.375,0.018490165289463362,0.20590316234683004,0.21161825726141079,0.45643153526970953,0.33195020746887965,0.31950207468879666,0.5850622406639004,0.0954356846473029,0,0,0,1,1,0,0,1
189,-3817.500000000016,-1930.0000000000034,-1887.5000000000032,0.051470588235294115,0.25,0.018453184958884435,0.2054913560221364,0.2697095435684647,0.44813278008298757,0.2821576763485477,0.3983402489626556,0.4107883817427386,0.1908713692946058,0,1,0,0,0,0,0,1
190,-4048.499999999999,-2029.4999999999993,-2018.9999999999993,0.08823529411764706,0.5,0.018416278588966665,0.20508037331009213,0.1825726141078838,0.3900414937759336,0.42738589211618255,0.29045643153526973,0.38589211618257263,0.3236514522821577,0,1,0,2,1,0,0,0
191,-3843.0000000000014,-1825.0000000000055,-2018.0000000000016,0.014925373134328358,0.125,0.018379446031788732,0.20467021256347195,0.22406639004149378,0.3983402489626556,0.3775933609958506,0.3651452282157676,0.33195020746887965,0.3029045643153527,0,0,0,1,0,0,0,0
192,-3903.499999999992,-2150.0000000000023,-1753.5000000000023,0.11851851851851852,0.625,0.018342687139725155,0.204260872138345,0.3983402489626556,0.2033195020746888,0.3983402489626556,0.25311203319502074,0.44813278008298757,0.2987551867219917,0,1,0,1,2,0,0,1
193,-3565.000000000006,-2091.000000000005,-1473.9999999999986,0.03676470588235294,0.25,0.018306001765445706,0.20385235039406832,0.2697095435684647,0.21991701244813278,0.5103734439834025,0.17842323651452283,0.6721991701244814,0.14937759336099585,0,0,0,0,1,0,0,1
194,-4060.0,-2209.500000000006,-1850.5000000000011,0.0,0.0,0.018269389761914813,0.2034446456932802,0.22406639004149378,0.14107883817427386,0.6348547717842323,0.3070539419087137,0.47717842323651455,0.2157676348547718,0,0,0,0,0,0,0,0
195,-3868.000000000001,-1880.9999999999986,-1987.0000000000014,0.036231884057971016,0.25,0.018232850982390983,0.20303775640189364,0.3983402489626556,0.2863070539419087,0.3153526970954357,0.31950207468879666,0.4024896265560166,0.27800829875518673,0,0,0,1,1,0,0,0
196,-4026.5000000000036,-2268.5000000000086,-1758.0000000000016,0.10948905109489052,0.5,0.018196385280426202,0.20263168088908987,0.3112033195020747,0.17012448132780084,0.5186721991701245,0.3900414937759336,0.4730290456431535,0.13692946058091288,0,0,0,0,3,0,0,1
197,-3830.499999999997,-2006.5000000000066,-1824.000000000001,0.022222222222222223,0.125,0.01815999250986535,0.20222641752731169,0.2572614107883817,0.21161825726141079,0.5311203319502075,0.3900414937759336,0.43983402489626555,0.17012448132780084,0,1,0,0,0,0,0,0
198,-3939.9999999999995,-2016.500000000005,-1923.4999999999989,0.007352941176470588,0.125,0.01812367252484562,0.20182196469225705,0.18672199170124482,0.22406639004149378,0.5892116182572614,0.3278008298755187,0.4315352697095436,0.24066390041493776,0,1,0,0,0,0,0,0
199,-3860.5000000000023,-1880.0000000000043,-1980.4999999999975,0.0,0.0,0.01808742517979593,0.20141832076287253,0.2697095435684647,0.24896265560165975,0.48132780082987553,0.2987551867219917,0.3941908713692946,0.3070539419087137,0,0,0,0,0,0,0,0
200,-3997.500000000008,-2042.9999999999986,-1954.5000000000025,0.014925373134328358,0.125,0.018051250329436337,0.2010154841213468,0.26141078838174275,0.2697095435684647,0.46887966804979253,0.4066390041493776,0.35684647302904565,0.23651452282157676,0,0,0,1,0,0,0,0
