Network_Reward,Group_A_Reward,Group_B_Reward,Sup_A_Loss,Sup_B_Loss,tls_1,tls_2,tls_3,tls_4,tls_5,tls_6,tls_7,tls_8
-1682.0,-886.5,-795.5,0.7885594877103964,0.7068121381931834,-268.5,-168.0,-261.5,-188.5,-210.0,-243.5,-158.5,-183.5
-1662.0,-861.0,-801.0,0.7823084522452619,0.70277249150806,-267.0,-184.0,-227.5,-182.5,-238.5,-195.5,-141.0,-226.0
-1688.5,-857.5,-831.0,0.7741479843027061,0.6951476733717653,-265.5,-158.0,-203.0,-231.0,-227.5,-204.0,-144.0,-255.5
-1873.5,-1003.0,-870.5,0.775482177734375,0.6885663415822718,-345.0,-170.5,-243.0,-244.5,-261.0,-202.0,-203.0,-204.5
-1654.5,-827.5,-827.0,0.7804093771510654,0.6739651074839963,-262.5,-141.5,-212.5,-211.0,-253.0,-202.0,-170.5,-201.5
-1840.5,-963.0,-877.5,0.7747126223312484,0.6751302250971397,-323.5,-208.0,-218.0,-213.5,-271.0,-225.0,-175.0,-206.5
-1713.5,-879.0,-834.5,0.7744285692771276,0.7180524997413158,-280.0,-153.0,-232.5,-213.5,-243.5,-248.5,-138.5,-204.0
-1773.0,-871.0,-902.0,0.761867257869906,0.7000192758937677,-266.0,-177.0,-197.5,-230.5,-244.0,-251.5,-185.5,-221.0
-1824.5,-932.0,-892.5,0.7697088136441178,0.7027282643649313,-320.5,-183.5,-201.0,-227.0,-232.0,-233.0,-154.0,-273.5
-2010.0,-1058.0,-952.0,0.758749656048086,0.702347041749292,-333.5,-237.5,-240.5,-246.5,-347.5,-252.0,-152.0,-200.5
-2023.0,-1063.0,-960.0,0.7821975620256529,0.685879560559988,-307.0,-189.0,-285.5,-281.5,-279.5,-274.0,-178.5,-228.0
-1910.5,-980.5,-930.0,0.770870434327258,0.6893690783116553,-306.5,-201.5,-218.5,-254.0,-241.0,-224.5,-208.5,-256.0
-1817.5,-972.0,-845.5,0.7712932069268491,0.6950534911619293,-301.5,-181.5,-279.0,-210.0,-222.0,-205.5,-195.5,-222.5
-1794.0,-919.0,-875.0,0.7825337520904011,0.6781705507801639,-271.0,-156.0,-255.5,-236.5,-276.0,-209.5,-182.0,-207.5
-1833.0,-916.0,-917.0,0.7764719924165143,0.7059866778966454,-314.5,-135.5,-218.5,-247.5,-244.5,-220.5,-192.0,-260.0
-1870.5,-985.5,-885.0,0.7789548894597424,0.6729884428282579,-290.0,-210.5,-225.5,-259.5,-225.5,-233.0,-197.0,-229.5
-1814.5,-989.5,-825.0,0.7776862281892035,0.6769884493615892,-347.0,-236.5,-204.5,-201.5,-210.5,-267.5,-141.0,-206.0
-2006.5,-1040.5,-966.0,0.7490991626348761,0.7060846014155282,-329.5,-207.5,-272.5,-231.0,-254.5,-308.0,-151.0,-252.5
-1667.0,-788.0,-879.0,0.7887806538906362,0.6731365339623557,-244.0,-180.0,-171.5,-192.5,-246.5,-218.0,-169.0,-245.5
-1810.0,-920.5,-889.5,0.7794276405539777,0.6903582153220972,-302.0,-180.0,-245.5,-193.0,-225.5,-225.5,-191.5,-247.0
-1598.5,-840.0,-758.5,0.7789310189584892,0.6759023361735874,-281.5,-167.5,-218.0,-173.0,-162.5,-249.5,-151.5,-195.0
-1634.5,-904.5,-730.0,0.7776921201911238,0.6606311953730053,-237.5,-242.0,-228.0,-197.0,-227.5,-188.5,-131.0,-183.0
-1831.0,-994.0,-837.0,0.7725098525484403,0.6844160195853976,-331.0,-178.5,-232.0,-252.5,-207.5,-238.5,-167.0,-224.0
-1798.0,-890.0,-908.0,0.7618313573300839,0.6808344062831667,-297.5,-144.0,-225.0,-223.5,-230.5,-276.0,-178.5,-223.0
-1707.0,-872.5,-834.5,0.7599338734315502,0.6754296221666866,-235.0,-191.5,-188.0,-258.0,-226.5,-212.0,-152.0,-244.0
-1855.5,-923.5,-932.0,0.7541713271703985,0.6974991876218054,-289.0,-174.5,-231.5,-228.5,-202.5,-294.5,-183.0,-252.0
-1963.0,-942.0,-1021.0,0.7495611869626575,0.6868335353003607,-337.0,-186.0,-229.5,-189.5,-345.5,-287.0,-190.5,-198.0
-1796.5,-954.5,-842.0,0.7537743907007907,0.7061543067296346,-272.0,-216.5,-230.0,-236.0,-253.0,-251.5,-156.0,-181.5
-1733.5,-875.0,-858.5,0.7568988924225172,0.6998356224762069,-253.0,-190.0,-234.0,-198.0,-288.5,-244.5,-149.5,-176.0
-1802.0,-881.5,-920.5,0.7685760675205124,0.6981464059816467,-276.5,-136.0,-246.0,-223.0,-265.5,-301.0,-174.5,-179.5
-1667.5,-834.5,-833.0,0.758355008231269,0.6980918082926009,-226.5,-167.5,-222.5,-218.0,-229.0,-267.5,-137.5,-199.0
-1795.5,-933.0,-862.5,0.7636153257555431,0.6920993146797021,-282.0,-130.5,-276.5,-244.0,-174.5,-261.5,-220.5,-206.0
-1917.0,-1015.5,-901.5,0.7354865763750341,0.6851036809384823,-311.0,-186.0,-262.5,-256.0,-245.5,-226.0,-156.0,-274.0
-1699.5,-844.0,-855.5,0.7597176156938076,0.6947017681267527,-288.5,-173.0,-185.0,-197.5,-235.0,-261.0,-178.5,-181.0
-1869.5,-997.0,-872.5,0.7647793076104588,0.7001634885039595,-271.5,-199.5,-248.0,-278.0,-248.0,-257.0,-130.0,-237.5
-1918.5,-1008.5,-910.0,0.7761640475855933,0.6999081143902408,-339.5,-198.0,-242.5,-228.5,-237.0,-206.0,-150.5,-316.5
-1738.5,-895.0,-843.5,0.7826050490968757,0.6983751591708925,-288.0,-205.0,-196.0,-206.0,-229.0,-210.0,-143.5,-261.0
-1782.5,-928.5,-854.0,0.7602976283265485,0.6976480838325289,-284.5,-152.5,-269.0,-222.5,-249.5,-231.0,-153.5,-220.0
-1855.5,-987.0,-868.5,0.7385320881174671,0.6940039893819226,-312.0,-155.5,-268.5,-251.0,-243.5,-222.5,-198.0,-204.5
-2027.0,-1098.0,-929.0,0.748779747966263,0.6943171336419053,-343.5,-201.5,-274.0,-279.0,-275.0,-250.0,-191.5,-212.5
-2023.5,-1167.0,-856.5,0.7534060597419738,0.6959149878058168,-476.0,-186.5,-274.0,-230.5,-209.5,-236.5,-214.5,-196.0
-1806.0,-907.5,-898.5,0.7643581272827255,0.7096337301035722,-308.5,-150.5,-244.5,-204.0,-235.5,-221.5,-155.0,-286.5
-1806.5,-973.5,-833.0,0.7665048021409246,0.6830828491184446,-295.5,-184.0,-252.0,-242.0,-238.5,-206.0,-177.5,-211.0
-1930.5,-995.5,-935.0,0.7431639279756281,0.6919003378185961,-341.5,-198.0,-267.0,-189.0,-302.5,-223.0,-181.5,-228.0
-1769.5,-926.0,-843.5,0.7630061019625929,0.6878968581557274,-323.5,-178.5,-220.0,-204.0,-257.5,-209.0,-186.0,-191.0
-1647.0,-869.0,-778.0,0.7742478833430343,0.6943667765292857,-257.0,-190.5,-236.5,-185.0,-236.0,-204.0,-143.5,-194.5
-1580.0,-786.5,-793.5,0.7440310560166836,0.6710025264985031,-228.5,-144.0,-212.0,-202.0,-226.5,-222.0,-129.5,-215.5
-1962.5,-1038.0,-924.5,0.7553646906382507,0.6825294958220588,-293.0,-200.5,-282.0,-262.5,-240.0,-250.5,-191.5,-242.5
-1763.5,-924.0,-839.5,0.756489094098409,0.6780427537030644,-255.0,-180.5,-263.0,-225.5,-216.5,-243.0,-163.5,-216.5
-1766.0,-917.5,-848.5,0.774537882871098,0.6768182185788949,-292.0,-168.0,-234.5,-223.0,-204.0,-201.5,-190.5,-252.5
-1727.0,-960.0,-767.0,0.7511340101559957,0.6667899788253837,-305.5,-193.0,-238.0,-223.5,-210.0,-214.5,-134.5,-208.0
-1716.0,-904.5,-811.5,0.7596932643817531,0.6737205885350704,-303.5,-185.5,-208.0,-207.5,-251.0,-225.0,-168.0,-167.5
-1591.5,-758.5,-833.0,0.7616622677279843,0.6845618704954783,-237.5,-117.5,-189.5,-214.0,-260.5,-240.5,-153.5,-178.5
-1762.5,-1007.0,-755.5,0.75022816070252,0.6779675785038206,-361.0,-178.0,-241.0,-227.0,-195.5,-229.0,-148.0,-183.0
-1921.0,-1063.5,-857.5,0.7603770241969161,0.6547252549893327,-403.0,-193.5,-268.0,-199.0,-231.5,-303.0,-140.0,-183.0
-1728.5,-867.0,-861.5,0.7692928711573283,0.6546231759919061,-220.5,-183.5,-231.0,-232.0,-240.0,-203.5,-194.0,-224.0
-1745.5,-794.5,-951.0,0.7459501816994614,0.656247198002206,-259.0,-143.5,-199.0,-193.0,-292.0,-215.5,-203.5,-240.0
-1795.5,-939.5,-856.0,0.7711834394269519,0.6495252474314637,-300.5,-182.5,-250.0,-206.5,-253.0,-217.5,-178.5,-207.0
-1819.0,-894.5,-924.5,0.74952552103334,0.6441729830371009,-290.5,-162.5,-237.0,-204.5,-246.0,-253.5,-183.0,-242.0
-1632.0,-804.0,-828.0,0.7480423396660222,0.6735060552755991,-232.0,-194.5,-195.0,-182.5,-247.0,-238.5,-147.5,-195.0
-1755.0,-898.5,-856.5,0.7500445820391178,0.6530644722282887,-247.0,-158.0,-252.5,-241.0,-227.0,-195.5,-188.5,-245.5
-1846.0,-924.0,-922.0,0.7405662357807159,0.6616876636942227,-326.5,-156.5,-219.0,-222.0,-313.5,-241.5,-187.0,-180.0
-1770.0,-944.5,-825.5,0.7477805211312241,0.6663483933442169,-282.5,-128.0,-269.0,-265.0,-223.5,-249.5,-159.0,-193.5
-1874.5,-1046.5,-828.0,0.737876803593503,0.6477824630008804,-338.0,-175.0,-261.0,-272.5,-202.5,-271.0,-149.5,-205.0
-1778.5,-954.5,-824.0,0.7425771362251705,0.6516899882091416,-299.0,-195.5,-244.5,-215.5,-217.0,-237.0,-179.5,-190.5
-1675.5,-918.0,-757.5,0.7614789233439498,0.6481779730982251,-341.0,-167.5,-179.5,-230.0,-197.0,-222.0,-139.0,-199.5
-1768.0,-900.0,-868.0,0.7606275017062823,0.656965949303574,-265.5,-190.0,-228.0,-216.5,-253.5,-246.0,-173.5,-195.0
-1918.5,-926.5,-992.0,0.7722606361740165,0.6489902572499381,-343.0,-157.0,-198.0,-228.5,-277.0,-321.0,-188.5,-205.5
-1798.0,-906.0,-892.0,0.7301955787671937,0.6576642996735043,-235.5,-176.0,-234.5,-260.0,-215.5,-246.5,-186.0,-244.0
-1721.5,-856.0,-865.5,0.7442210520307223,0.6488922864198685,-305.0,-180.5,-187.0,-183.5,-211.0,-251.0,-186.5,-217.0
-1677.0,-897.5,-779.5,0.7339408620364136,0.6449969019326899,-330.5,-121.5,-220.0,-225.5,-223.0,-179.0,-157.0,-220.5
-1885.5,-938.0,-947.5,0.73794899566306,0.6454617450634639,-315.0,-141.5,-259.5,-222.0,-270.0,-231.0,-160.5,-286.0
-1784.5,-902.0,-882.5,0.7308705446620782,0.6572305450836817,-252.5,-139.0,-257.5,-253.0,-194.0,-271.5,-195.5,-221.5
-1683.0,-919.5,-763.5,0.7358176225589381,0.64551564330856,-300.5,-162.5,-219.0,-237.5,-196.0,-195.0,-162.0,-210.5
-1754.0,-900.5,-853.5,0.7521175063318677,0.6511540449327893,-250.0,-174.5,-233.5,-242.5,-220.0,-228.0,-203.0,-202.5
-1798.5,-905.0,-893.5,0.7125350408256054,0.6481357620822059,-229.0,-166.0,-246.0,-264.0,-250.0,-233.5,-195.0,-215.0
-1752.5,-871.5,-881.0,0.7109898782438702,0.65538047419654,-266.5,-171.5,-229.0,-204.5,-269.5,-251.5,-168.5,-191.5
-1867.5,-1046.5,-821.0,0.7322423141035769,0.6509091753926542,-360.5,-175.0,-277.0,-234.0,-217.5,-246.5,-171.0,-186.0
-1903.0,-1040.5,-862.5,0.7023512452840805,0.6562889768017663,-324.5,-213.0,-249.5,-253.5,-258.0,-214.5,-197.5,-192.5
-1820.0,-970.0,-850.0,0.7219388528830475,0.66444028566281,-372.5,-171.5,-234.0,-192.0,-295.5,-212.5,-168.0,-174.0
-1837.0,-969.5,-867.5,0.7452781175573667,0.6520210483007961,-285.0,-171.0,-265.0,-248.5,-244.5,-213.0,-166.0,-244.0
-1788.0,-904.0,-884.0,0.7179856160448657,0.6669810018605656,-269.0,-160.5,-242.5,-232.0,-220.5,-220.5,-163.5,-279.5
-1714.0,-842.5,-871.5,0.74018556136224,0.6715821867187818,-249.5,-197.5,-201.0,-194.5,-210.0,-285.5,-165.0,-211.0
-1626.0,-840.5,-785.5,0.7623993706372049,0.6544158188005288,-267.5,-173.5,-205.5,-194.0,-242.5,-198.5,-147.5,-197.0
-1676.0,-888.5,-787.5,0.7347395278513431,0.6580793946153588,-323.0,-155.5,-204.5,-205.5,-214.0,-200.5,-177.0,-196.0
-1634.0,-876.5,-757.5,0.7282411540548007,0.6524906877014373,-255.5,-177.5,-214.5,-229.0,-226.5,-179.0,-146.5,-205.5
-1885.0,-1024.0,-861.0,0.7376954859329594,0.6289424579176638,-303.5,-195.5,-275.0,-250.0,-235.5,-255.5,-175.0,-195.0
-1777.5,-830.0,-947.5,0.7227386006878482,0.6352712898618645,-261.0,-143.0,-244.0,-182.0,-240.0,-291.5,-170.0,-246.0
-1816.0,-939.5,-876.5,0.7402729027801089,0.6526102891398801,-288.5,-182.0,-262.5,-206.5,-267.5,-221.0,-198.0,-190.0
-1541.0,-770.0,-771.0,0.7546438351273537,0.655702766444948,-219.5,-159.0,-187.5,-204.0,-205.5,-216.0,-155.5,-194.0
-1842.0,-1014.0,-828.0,0.7534179598093033,0.6294644025464853,-296.5,-209.0,-271.5,-237.0,-245.0,-224.5,-160.0,-198.5
-1890.0,-999.0,-891.0,0.7293868011898464,0.6241571609344747,-323.5,-236.5,-244.5,-194.5,-282.5,-246.5,-172.5,-189.5
-1850.0,-1021.5,-828.5,0.7348127009140121,0.6315055261883471,-323.5,-214.5,-227.5,-256.0,-219.0,-214.0,-189.0,-206.5
-1865.5,-922.5,-943.0,0.7298392705619335,0.6376933625174893,-254.5,-210.0,-214.5,-243.5,-276.5,-273.5,-167.5,-225.5
-1680.0,-837.5,-842.5,0.7165103712843524,0.6459264569812351,-289.5,-188.5,-203.5,-156.0,-237.5,-240.5,-148.0,-216.5
-1604.0,-856.5,-747.5,0.7229315450621976,0.6338573698368337,-257.5,-143.0,-224.5,-231.5,-227.5,-206.5,-125.0,-188.5
-1659.5,-865.5,-794.0,0.7237556254698171,0.6258047633700901,-270.0,-170.0,-218.5,-207.0,-226.0,-189.0,-176.0,-203.0
-1662.5,-827.0,-835.5,0.7229179608325164,0.6410536661744117,-215.5,-184.0,-205.0,-222.5,-201.5,-254.5,-165.5,-214.0
-1894.0,-1021.5,-872.5,0.7292439156936275,0.6294787652790547,-291.0,-184.5,-291.5,-254.5,-210.0,-261.0,-180.0,-221.5
-1878.0,-986.0,-892.0,0.7289818221496212,0.6451568459471066,-365.5,-178.0,-224.5,-218.0,-274.0,-277.5,-159.5,-181.0
-1717.0,-911.0,-806.0,0.7416743745406469,0.643133323929376,-273.0,-150.5,-280.0,-207.5,-219.0,-206.5,-169.0,-211.5
-1706.5,-901.5,-805.0,0.7320648153622945,0.624097234921323,-317.0,-127.5,-243.5,-213.5,-192.0,-227.0,-161.0,-225.0
-1800.0,-994.0,-806.0,0.7287979861100514,0.6552534966833061,-376.0,-232.0,-214.0,-172.0,-220.0,-210.5,-187.0,-188.5
-1790.5,-898.0,-892.5,0.7384225435554981,0.6368468523025512,-318.5,-184.5,-189.5,-205.5,-242.5,-239.0,-161.5,-249.5
-1596.0,-819.0,-777.0,0.726704162110885,0.6367373477253649,-231.0,-128.5,-272.0,-187.5,-226.0,-216.5,-146.5,-188.0
-1831.5,-971.0,-860.5,0.7312036467095216,0.6334954106973277,-318.0,-177.0,-279.0,-197.0,-292.0,-224.5,-137.0,-207.0
-1895.0,-945.5,-949.5,0.7246112176113658,0.6412745422787136,-287.5,-174.5,-227.5,-256.0,-265.5,-260.5,-190.0,-233.5
-1679.5,-858.5,-821.0,0.7095553130739265,0.6438559627367391,-274.0,-175.0,-224.0,-185.5,-273.5,-209.5,-176.5,-161.5
-1683.0,-877.0,-806.0,0.7046381700370047,0.6412261893765794,-268.5,-131.0,-265.5,-212.0,-227.0,-233.5,-146.5,-199.0
-1782.5,-906.0,-876.5,0.7048648060195976,0.6307922150525782,-303.0,-195.0,-179.0,-229.0,-258.5,-268.0,-135.0,-215.0
-1764.0,-918.5,-845.5,0.7103357874684864,0.6299263325002459,-266.0,-189.5,-218.5,-244.5,-242.5,-251.5,-169.0,-182.5
-1828.5,-977.5,-851.0,0.722072380863958,0.6282165736787849,-305.0,-164.0,-246.5,-262.0,-176.0,-218.0,-217.5,-239.5
-1573.0,-812.5,-760.5,0.7376373434232341,0.6314527607626386,-254.5,-166.5,-203.5,-188.0,-193.5,-228.0,-166.0,-173.0
-1725.5,-941.0,-784.5,0.7104372021224764,0.6509471843226089,-336.0,-171.5,-220.5,-213.0,-190.5,-203.5,-185.5,-205.0
-1704.0,-967.0,-737.0,0.7223623305559158,0.6332847742570771,-343.0,-193.0,-215.5,-215.5,-197.0,-231.5,-127.0,-181.5
-1635.5,-804.5,-831.0,0.698147596584426,0.6183167638050185,-220.5,-164.5,-228.5,-191.0,-193.0,-270.5,-141.5,-226.0
-1765.5,-907.0,-858.5,0.7073120916883151,0.6075471725728777,-312.5,-145.0,-235.5,-214.0,-230.5,-208.5,-175.0,-244.5
-1788.0,-951.0,-837.0,0.7153737259407839,0.6319869179692533,-328.0,-142.0,-259.0,-222.0,-202.0,-225.5,-187.5,-222.0
-1722.0,-892.0,-830.0,0.707230844348669,0.6253023645944066,-247.0,-161.0,-239.0,-245.0,-294.5,-217.5,-152.0,-166.0
-1796.0,-983.5,-812.5,0.7282405699292819,0.6310747394959132,-300.0,-181.5,-245.0,-257.0,-253.0,-220.0,-147.5,-192.0
-1610.5,-865.5,-745.0,0.7190808095865779,0.6118851743638516,-297.5,-136.5,-211.0,-220.5,-181.5,-195.0,-158.5,-210.0
-1747.0,-892.0,-855.0,0.6935745712783602,0.6420075202981631,-300.0,-155.5,-195.0,-241.5,-247.5,-276.0,-128.5,-203.0
-1514.0,-780.0,-734.0,0.7071795215209326,0.631691997167137,-227.5,-140.5,-212.5,-199.5,-211.0,-184.0,-156.0,-183.0
-1659.5,-817.5,-842.0,0.7031434969769583,0.6279701534244749,-264.5,-152.0,-200.0,-201.0,-218.0,-221.0,-195.0,-208.0
-1691.5,-883.0,-808.5,0.7217084666921033,0.6361272158722083,-297.0,-163.0,-211.0,-212.0,-242.5,-235.5,-140.0,-190.5
-1860.0,-910.5,-949.5,0.6890474393135971,0.6300244857039716,-282.5,-169.5,-220.5,-238.0,-280.5,-247.0,-183.5,-238.5
-1760.5,-886.5,-874.0,0.7028571179343595,0.6325701670514212,-299.5,-178.0,-198.5,-210.5,-239.5,-229.0,-169.0,-236.5
-1670.5,-874.0,-796.5,0.6847445463968648,0.6239702338973682,-296.5,-197.5,-224.5,-155.5,-231.5,-229.0,-102.0,-234.0
-1639.5,-748.5,-891.0,0.6793008881310622,0.6162497454219394,-242.0,-133.5,-192.0,-181.0,-246.5,-217.0,-173.0,-254.5
-1714.5,-881.0,-833.5,0.677393642316262,0.6279533616370625,-317.5,-179.0,-191.0,-193.5,-222.0,-239.0,-175.5,-197.0
-1751.0,-910.0,-841.0,0.6670744107001357,0.6129657279286119,-296.5,-151.5,-245.0,-217.0,-268.0,-246.0,-129.5,-197.5
-1723.5,-897.5,-826.0,0.6847695587409868,0.616606736348735,-304.5,-174.0,-235.5,-183.5,-292.0,-192.0,-155.5,-186.5
-1845.0,-1001.0,-844.0,0.6872109341952536,0.626248964584536,-309.5,-177.0,-268.0,-246.5,-272.0,-251.0,-143.0,-178.0
-1619.5,-832.0,-787.5,0.6752455535034338,0.6223226678040292,-256.0,-143.5,-204.5,-228.0,-249.5,-176.0,-172.5,-189.5
-1766.0,-957.5,-808.5,0.6686573880414168,0.6073638999627696,-290.5,-157.0,-291.5,-218.5,-235.5,-201.5,-150.0,-221.5
-1709.5,-890.0,-819.5,0.6679297130140993,0.6149882468912337,-300.5,-158.5,-192.0,-239.0,-250.0,-206.0,-139.0,-224.5
-1672.0,-887.5,-784.5,0.6753579104940096,0.6174486036101977,-264.5,-172.0,-210.5,-240.5,-189.0,-231.0,-129.5,-235.0
-1703.5,-920.5,-783.0,0.6778418460653888,0.6101419150829315,-256.0,-176.0,-263.5,-225.0,-183.5,-224.5,-149.0,-226.0
-1582.0,-798.5,-783.5,0.6772306558158663,0.6031400830795367,-251.0,-169.0,-198.0,-180.5,-206.0,-187.5,-176.5,-213.5
-1664.5,-856.0,-808.5,0.6581018860141437,0.5848839711811807,-277.5,-179.5,-191.0,-208.0,-229.5,-216.5,-137.5,-225.0
-1691.5,-879.0,-812.5,0.6684730857610702,0.5855654768645764,-274.0,-163.5,-217.5,-224.0,-211.0,-243.5,-164.0,-194.0
-1687.5,-839.5,-848.0,0.660589870562156,0.6043634169631534,-264.5,-153.0,-221.0,-201.0,-238.5,-200.5,-199.5,-209.5
-1712.0,-826.5,-885.5,0.6434765054119957,0.6042725017501248,-244.0,-192.0,-206.5,-184.0,-228.5,-258.0,-191.5,-207.5
-1980.0,-1028.5,-951.5,0.675602507756816,0.602821311685774,-326.0,-223.0,-249.5,-230.0,-264.0,-269.5,-165.0,-253.0
-1709.0,-947.5,-761.5,0.6739909087618192,0.6277329730490844,-329.0,-164.0,-218.5,-236.0,-229.0,-212.5,-154.0,-166.0
-1618.0,-812.0,-806.0,0.6638919793069362,0.6179427606364091,-243.0,-165.0,-223.5,-180.5,-239.5,-234.5,-146.0,-186.0
-1582.5,-790.5,-792.0,0.651196336083942,0.6120083021620909,-228.5,-141.0,-223.0,-198.0,-217.0,-209.0,-153.0,-213.0
-1518.5,-737.0,-781.5,0.6508329244951407,0.6109448251624902,-229.0,-182.0,-155.5,-170.5,-215.5,-231.0,-149.5,-185.5
-1836.0,-920.5,-915.5,0.643480631046825,0.6068332779738638,-294.0,-192.5,-213.0,-221.0,-234.5,-292.5,-164.0,-224.5
-1611.0,-796.0,-815.0,0.6490731320447392,0.6081403733955489,-257.5,-174.0,-189.5,-175.0,-234.5,-207.0,-155.5,-218.0
-1667.5,-870.5,-797.0,0.6555171381268237,0.5994013885656992,-304.0,-164.5,-204.5,-197.5,-215.5,-224.0,-153.0,-204.5
-1967.0,-1034.0,-933.0,0.6474837508466509,0.6265140499505731,-320.0,-179.0,-288.0,-247.0,-230.5,-273.5,-163.5,-265.5
-1667.0,-877.5,-789.5,0.6630297326379352,0.6165497489273548,-301.5,-141.0,-225.5,-209.5,-203.5,-226.5,-153.0,-206.5
-1810.0,-913.0,-897.0,0.6608844419320424,0.6354594411949317,-250.5,-191.5,-258.0,-213.0,-257.0,-249.0,-178.0,-213.0
-1882.0,-907.5,-974.5,0.6604456409811974,0.6331901811891132,-296.0,-203.0,-192.0,-216.5,-285.5,-285.5,-194.0,-209.5
-1619.0,-795.0,-824.0,0.6606064243449106,0.6265662122931746,-252.5,-174.5,-198.5,-169.5,-255.5,-230.0,-131.0,-207.5
-1657.5,-897.5,-760.0,0.6551565455065833,0.6064972021513515,-273.0,-130.0,-252.5,-242.0,-211.5,-200.0,-138.0,-210.5
-1789.5,-931.0,-858.5,0.6718923881649971,0.6280604309505886,-282.0,-172.0,-239.5,-237.5,-207.0,-280.0,-157.0,-214.5
-1831.5,-975.5,-856.0,0.6709373592502541,0.622319251133336,-307.5,-188.0,-283.0,-197.0,-235.5,-217.5,-186.0,-217.0
-1584.0,-838.5,-745.5,0.6767599004838202,0.6153255159656207,-224.5,-158.0,-225.5,-230.5,-182.5,-216.5,-131.5,-215.0
-1506.5,-812.0,-694.5,0.6574490507443745,0.6173624353276359,-254.5,-165.0,-182.5,-210.0,-160.5,-189.0,-144.5,-200.5
-1778.5,-909.0,-869.5,0.6623801742990811,0.6248308839069472,-332.5,-148.0,-191.5,-237.0,-220.5,-244.0,-187.5,-217.5
-1659.5,-928.0,-731.5,0.6645723462104798,0.6150767616099782,-295.0,-140.5,-250.0,-242.5,-180.0,-184.5,-176.5,-190.5
-1770.5,-889.0,-881.5,0.6594968473745717,0.6122384928166866,-277.0,-148.5,-239.5,-224.0,-304.0,-222.0,-124.5,-231.0
-1784.5,-978.5,-806.0,0.6719307410220305,0.6122129916316933,-285.5,-194.0,-240.0,-259.0,-219.5,-207.5,-202.0,-177.0
-1669.5,-944.0,-725.5,0.6711002239750491,0.596904776742061,-300.5,-144.5,-260.0,-239.0,-204.5,-227.0,-128.5,-165.5
-1768.0,-919.5,-848.5,0.6775750358899434,0.6295397622717751,-299.0,-188.5,-240.5,-191.5,-219.0,-291.5,-127.5,-210.5
-1864.0,-988.5,-875.5,0.6887920735610856,0.60569981833299,-282.5,-212.5,-268.5,-225.0,-226.0,-275.0,-163.0,-211.5
-1724.0,-891.0,-833.0,0.6861040530933274,0.6196463619669278,-307.5,-211.5,-189.5,-182.5,-233.5,-237.5,-148.0,-214.0
-1716.0,-963.5,-752.5,0.681435186167558,0.6190653824971781,-363.5,-178.0,-211.0,-211.0,-220.5,-226.0,-131.0,-175.0
-1764.5,-871.0,-893.5,0.6823937406142553,0.617941887014442,-319.0,-146.0,-203.5,-202.5,-277.5,-225.0,-183.0,-208.0
-1933.0,-1105.0,-828.0,0.6928691375586722,0.6190031121174494,-397.5,-197.0,-256.5,-254.0,-291.0,-201.0,-142.5,-193.5
-1712.5,-917.0,-795.5,0.7023990232083532,0.5999746964209609,-300.0,-161.0,-227.0,-229.0,-241.5,-216.5,-163.5,-174.0
-1896.5,-987.5,-909.0,0.7008258067071438,0.6123367566201422,-298.5,-156.5,-265.5,-267.0,-258.5,-208.0,-210.0,-232.5
-1737.0,-932.5,-804.5,0.7134792160656717,0.6180702920589182,-353.5,-140.0,-229.5,-209.5,-256.5,-221.0,-107.0,-220.0
-1837.5,-1008.5,-829.0,0.7173783462080691,0.6160742334193654,-350.0,-162.0,-248.0,-248.5,-197.0,-243.5,-175.5,-213.0
-1688.5,-868.0,-820.5,0.7046119611296389,0.6140265963143773,-309.5,-163.0,-191.5,-204.0,-221.0,-244.0,-157.5,-198.0
-1681.0,-832.0,-849.0,0.7215681754880481,0.6254831523117091,-239.0,-166.5,-222.0,-204.5,-230.0,-236.5,-182.0,-200.5
-1722.5,-858.0,-864.5,0.7190713082750638,0.6163519381648964,-244.0,-149.0,-253.0,-212.0,-231.5,-247.0,-181.0,-205.0
-1661.0,-835.0,-826.0,0.7194623172283172,0.6207927573886183,-239.0,-173.0,-211.0,-212.0,-218.0,-225.0,-195.5,-187.5
-1886.0,-964.0,-922.0,0.6935179286532932,0.6087106135984262,-336.5,-195.0,-215.5,-217.0,-283.0,-293.0,-156.0,-190.0
-1705.0,-845.5,-859.5,0.725831634302934,0.6036874431702826,-294.5,-167.5,-177.5,-206.0,-220.0,-267.5,-188.5,-183.5
-1628.0,-850.0,-778.0,0.7114859700202942,0.5982954089840253,-254.5,-165.0,-195.5,-235.0,-226.5,-204.0,-132.0,-215.5
-1690.0,-836.0,-854.0,0.6969740654031436,0.6052438767419921,-277.5,-161.5,-178.5,-218.5,-241.0,-216.0,-172.0,-225.0
-1741.5,-828.5,-913.0,0.7085234901143445,0.5981272272765636,-266.0,-156.5,-207.0,-199.0,-270.0,-264.5,-144.0,-234.5
-1823.0,-935.5,-887.5,0.6884698265128666,0.6041540164914396,-324.0,-198.5,-213.0,-200.0,-255.5,-251.0,-164.0,-217.0
-1655.0,-898.5,-756.5,0.6933330789208412,0.60893225007587,-302.0,-184.0,-222.5,-190.0,-205.5,-190.0,-182.0,-179.0
-1703.5,-895.0,-808.5,0.6979438887702094,0.610891625036796,-328.0,-186.0,-176.5,-204.5,-240.0,-207.5,-181.5,-179.5
