Episode,Total_Reward,Zone_A_Reward,Zone_B_Reward,Avg_Waiting_Time,Avg_Queue,Epsilon_Local,Epsilon_Supervisor,Sup_A_NS,Sup_A_EW,Sup_A_BAL,Sup_B_NS,Sup_B_EW,Sup_B_BAL,Queue_TLS_1,Queue_TLS_2,Queue_TLS_3,Queue_TLS_4,Queue_TLS_5,Queue_TLS_6,Queue_TLS_7,Queue_TLS_8
353,-4766.499999999977,-2376.4999999999973,-2390.000000000003,0.2222222222222222,0.5,0.17043057265153258,0.3462508785464815,0.4896265560165975,0.23236514522821577,0.27800829875518673,0.3983402489626556,0.3651452282157676,0.23651452282157676,0,0,0,0,0,3,0,1
354,-5130.999999999982,-2275.0000000000077,-2855.999999999999,0.1897810218978102,0.625,0.16957841978827493,0.34521212591084205,0.27385892116182575,0.37344398340248963,0.35269709543568467,0.34439834024896265,0.2572614107883817,0.3983402489626556,0,0,0,0,1,3,0,1
355,-4632.0000000000155,-2305.4999999999995,-2326.500000000004,0.0661764705882353,0.375,0.16873052768933355,0.34417648953310953,0.3651452282157676,0.3278008298755187,0.3070539419087137,0.5145228215767634,0.2863070539419087,0.1991701244813278,0,0,0,1,1,0,0,1
356,-5021.499999999985,-2362.4999999999995,-2659.0000000000005,0.0,0.0,0.1678868750508869,0.3431439600645102,0.46473029045643155,0.2697095435684647,0.26556016597510373,0.43568464730290457,0.37344398340248963,0.1908713692946058,0,0,0,0,0,0,0,0
357,-4974.499999999973,-2161.5000000000005,-2812.999999999998,0.16296296296296298,0.875,0.16704744067563246,0.34211452818431665,0.31950207468879666,0.34854771784232363,0.33195020746887965,0.3153526970954357,0.3360995850622407,0.34854771784232363,0,2,0,2,1,0,0,2
358,-5095.499999999994,-2504.5000000000023,-2591.0000000000014,0.058394160583941604,0.375,0.1662122034722543,0.3410881845997637,0.23651452282157676,0.3651452282157676,0.3983402489626556,0.46473029045643155,0.25311203319502074,0.2821576763485477,0,1,0,0,1,0,1,0
359,-5364.499999999992,-2552.5000000000055,-2812.000000000001,0.044444444444444446,0.125,0.16538114245489302,0.3400649200459644,0.23236514522821577,0.31950207468879666,0.44813278008298757,0.3775933609958506,0.26141078838174275,0.36099585062240663,0,0,0,0,1,0,0,0
360,-4966.500000000004,-2401.4999999999955,-2564.999999999996,0.04477611940298507,0.25,0.16455423674261854,0.3390447252858265,0.17012448132780084,0.3817427385892116,0.44813278008298757,0.42738589211618255,0.34024896265560167,0.23236514522821577,0,0,1,0,0,0,1,0
361,-4923.999999999996,-2282.0000000000045,-2642.0000000000027,0.058823529411764705,0.25,0.16373146555890544,0.33802759110996905,0.2033195020746888,0.36099585062240663,0.43568464730290457,0.34024896265560167,0.3153526970954357,0.34439834024896265,0,0,0,0,1,0,1,0
362,-5143.499999999987,-2386.5000000000005,-2756.999999999999,0.043478260869565216,0.25,0.16291280823111093,0.3370135083366391,0.1908713692946058,0.3278008298755187,0.48132780082987553,0.4107883817427386,0.24066390041493776,0.34854771784232363,0,0,0,0,1,0,0,1
363,-4974.500000000001,-2163.500000000005,-2810.999999999988,0.050724637681159424,0.25,0.16209824418995536,0.3360024678116292,0.12033195020746888,0.5186721991701245,0.36099585062240663,0.24481327800829875,0.2572614107883817,0.4979253112033195,0,0,0,0,2,0,0,0
364,-5238.000000000001,-2377.000000000006,-2861.0000000000045,0.0364963503649635,0.375,0.16128775296900558,0.3349944604081943,0.27800829875518673,0.27800829875518673,0.44398340248962653,0.3817427385892116,0.25311203319502074,0.3651452282157676,0,1,0,0,1,1,0,0
365,-4828.999999999986,-2104.5000000000005,-2724.500000000008,0.07407407407407407,0.5,0.16048131420416054,0.33398947702696974,0.15352697095435686,0.4730290456431535,0.37344398340248963,0.36099585062240663,0.23651452282157676,0.4024896265560166,0,0,1,0,3,0,0,0
366,-4904.999999999978,-2272.500000000003,-2632.5000000000027,0.145985401459854,0.75,0.15967890763313974,0.3329875085958888,0.16182572614107885,0.38589211618257263,0.45228215767634855,0.2697095435684647,0.42738589211618255,0.3029045643153527,0,1,1,0,2,0,0,2
367,-5189.999999999996,-2492.5000000000023,-2697.500000000003,0.09420289855072464,0.25,0.15888051309497406,0.33198854607010114,0.2033195020746888,0.37344398340248963,0.42323651452282157,0.36099585062240663,0.33195020746887965,0.3070539419087137,0,1,0,0,0,1,0,0
368,-5071.999999999971,-2232.0000000000005,-2839.9999999999955,0.08029197080291971,0.25,0.1580861105294992,0.33099258043189084,0.22406639004149378,0.43568464730290457,0.34024896265560167,0.35269709543568467,0.3983402489626556,0.24896265560165975,1,1,0,0,0,0,0,0
369,-4994.999999999988,-2396.5000000000023,-2598.5000000000027,0.0,0.0,0.1572956799768517,0.32999960269059514,0.17012448132780084,0.36099585062240663,0.46887966804979253,0.2946058091286307,0.35269709543568467,0.35269709543568467,0,0,0,0,0,0,0,0
370,-4951.999999999982,-2209.000000000002,-2743.0000000000027,0.08888888888888889,0.375,0.15650920157696743,0.32900960388252337,0.14107883817427386,0.46887966804979253,0.3900414937759336,0.2946058091286307,0.1991701244813278,0.5062240663900415,0,1,0,0,1,0,0,1
371,-4958.999999999989,-2361.0000000000077,-2598.000000000005,0.1037037037037037,0.625,0.1557266555690826,0.3280225750708758,0.25311203319502074,0.3651452282157676,0.3817427385892116,0.26556016597510373,0.2946058091286307,0.43983402489626555,1,1,1,0,2,0,0,0
372,-4965.500000000002,-2370.4999999999995,-2595.0000000000014,0.007352941176470588,0.125,0.1549480222912372,0.32703850734566314,0.21161825726141079,0.2987551867219917,0.4896265560165975,0.31950207468879666,0.26141078838174275,0.4190871369294606,0,0,1,0,0,0,0,0
373,-4937.4999999999945,-2266.000000000005,-2671.4999999999927,0.035211267605633804,0.25,0.15417328217978102,0.32605739182362614,0.21161825726141079,0.45643153526970953,0.33195020746887965,0.2821576763485477,0.3278008298755187,0.3900414937759336,0,0,1,1,0,0,0,0
374,-4383.499999999992,-1999.0000000000068,-2384.5000000000014,0.14705882352941177,0.625,0.1534024157688821,0.3250792196481553,0.23651452282157676,0.4979253112033195,0.26556016597510373,0.3278008298755187,0.34439834024896265,0.3278008298755187,0,0,0,0,4,0,0,1
375,-4800.499999999983,-2359.0000000000064,-2441.500000000006,0.10948905109489052,0.625,0.1526354036900377,0.3241039819892108,0.12033195020746888,0.47717842323651455,0.4024896265560166,0.3360995850622407,0.35684647302904565,0.3070539419087137,0,1,1,0,2,0,0,1
376,-4658.999999999991,-2107.000000000003,-2552.000000000016,0.050724637681159424,0.25,0.1518722266715875,0.32313167004324317,0.2697095435684647,0.42738589211618255,0.3029045643153527,0.35269709543568467,0.3029045643153527,0.34439834024896265,0,1,0,0,1,0,0,0
377,-4761.500000000004,-2059.5000000000027,-2702.0,0.044444444444444446,0.25,0.15111286553822956,0.32216227503311345,0.1950207468879668,0.5601659751037344,0.24481327800829875,0.3817427385892116,0.24066390041493776,0.3775933609958506,0,0,0,1,1,0,0,0
378,-4976.9999999999845,-2252.0000000000014,-2725.000000000004,0.051470588235294115,0.25,0.15035730121053842,0.3211957882080141,0.17842323651452283,0.45643153526970953,0.3651452282157676,0.3941908713692946,0.2033195020746888,0.4024896265560166,0,0,0,1,1,0,0,0
379,-4698.999999999995,-2166.5000000000005,-2532.499999999998,0.051094890510948905,0.375,0.14960551470448571,0.32023220084339005,0.26556016597510373,0.4149377593360996,0.31950207468879666,0.35269709543568467,0.3236514522821577,0.3236514522821577,0,1,0,0,0,0,0,2
380,-5022.499999999986,-2259.0000000000055,-2763.499999999998,0.08088235294117647,0.375,0.14885748713096328,0.31927150424085987,0.2572614107883817,0.5062240663900415,0.23651452282157676,0.4024896265560166,0.23236514522821577,0.3651452282157676,0,0,0,0,2,0,0,1
381,-4727.999999999997,-2361.5000000000045,-2366.5000000000023,0.145985401459854,0.625,0.14811319969530845,0.3183136897281373,0.34024896265560167,0.34854771784232363,0.3112033195020747,0.3153526970954357,0.2821576763485477,0.4024896265560166,0,0,2,2,0,1,0,0
382,-5048.499999999986,-2228.9999999999977,-2819.4999999999977,0.0364963503649635,0.375,0.1473726336968319,0.31735874865895286,0.2946058091286307,0.3900414937759336,0.3153526970954357,0.3153526970954357,0.36099585062240663,0.3236514522821577,0,0,0,1,0,2,0,0
383,-4817.999999999996,-2064.500000000002,-2753.4999999999936,0.16417910447761194,0.625,0.14663577052834775,0.316406672412976,0.24896265560165975,0.4315352697095436,0.31950207468879666,0.3029045643153527,0.22406639004149378,0.4730290456431535,2,1,0,0,1,1,0,0
384,-4925.999999999978,-2384.000000000005,-2542.0000000000055,0.051094890510948905,0.25,0.14590259167570602,0.3154574523957371,0.13278008298755187,0.5020746887966805,0.3651452282157676,0.23651452282157676,0.44813278008298757,0.3153526970954357,0,0,0,0,2,0,0,0
385,-5062.000000000005,-2228.0000000000027,-2833.9999999999995,0.04316546762589928,0.375,0.1451730787173275,0.3145110800385499,0.26141078838174275,0.3900414937759336,0.34854771784232363,0.3651452282157676,0.21161825726141079,0.42323651452282157,0,0,0,1,1,0,0,1
386,-5000.499999999993,-2357.000000000005,-2643.4999999999973,0.043478260869565216,0.25,0.14444721332374086,0.31356754679843424,0.35684647302904565,0.2697095435684647,0.37344398340248963,0.34439834024896265,0.37344398340248963,0.2821576763485477,0,0,0,1,0,0,0,1
387,-5014.5,-2487.000000000009,-2527.4999999999973,0.0948905109489051,0.875,0.14372497725712216,0.31262684415803893,0.3070539419087137,0.3029045643153527,0.3900414937759336,0.4024896265560166,0.3153526970954357,0.2821576763485477,0,1,0,1,3,2,0,0
388,-5065.999999999986,-2120.0000000000005,-2946.000000000005,0.050724637681159424,0.375,0.14300635237083656,0.3116889636255648,0.3278008298755187,0.3900414937759336,0.2821576763485477,0.37344398340248963,0.22821576763485477,0.3983402489626556,0,0,2,0,0,0,0,1
389,-4984.999999999996,-2510.0000000000073,-2474.9999999999973,0.06015037593984962,0.375,0.14229132060898236,0.3107538967346881,0.25311203319502074,0.34854771784232363,0.3983402489626556,0.2697095435684647,0.2987551867219917,0.4315352697095436,0,1,0,1,1,0,0,0
390,-4815.999999999993,-2493.9999999999886,-2322.0000000000036,0.03731343283582089,0.25,0.14157986400593744,0.30982163504448407,0.4149377593360996,0.27385892116182575,0.3112033195020747,0.5062240663900415,0.2074688796680498,0.2863070539419087,0,1,0,0,0,0,0,1
391,-4901.499999999995,-2207.0000000000073,-2694.5000000000014,0.0364963503649635,0.5,0.14087196468590776,0.3088921701393506,0.3278008298755187,0.42738589211618255,0.24481327800829875,0.43568464730290457,0.1991701244813278,0.3651452282157676,0,1,1,1,1,0,0,0
392,-4505.000000000007,-2178.5000000000055,-2326.499999999993,0.051094890510948905,0.375,0.14016760486247823,0.30796549362893255,0.3153526970954357,0.36929460580912865,0.3153526970954357,0.3360995850622407,0.3278008298755187,0.3360995850622407,0,1,0,0,1,1,0,0
393,-4939.999999999996,-2344.500000000001,-2595.500000000002,0.04316546762589928,0.25,0.13946676683816583,0.30704159714804574,0.36099585062240663,0.3236514522821577,0.3153526970954357,0.27800829875518673,0.3775933609958506,0.34439834024896265,0,1,0,0,0,0,0,1
394,-4947.999999999991,-2511.499999999998,-2436.5000000000005,0.022058823529411766,0.25,0.138769433003975,0.3061204723566016,0.3278008298755187,0.18672199170124482,0.4854771784232365,0.3983402489626556,0.3817427385892116,0.21991701244813278,0,1,0,0,0,0,0,1
395,-5173.500000000001,-2444.000000000005,-2729.5000000000105,0.02877697841726619,0.125,0.13807558583895513,0.3052021109395318,0.5477178423236515,0.1991701244813278,0.25311203319502074,0.3941908713692946,0.33195020746887965,0.27385892116182575,0,0,0,1,0,0,0,0
396,-4858.499999999975,-2224.0,-2634.4999999999914,0.014598540145985401,0.125,0.13738520790976036,0.3042865046067132,0.6597510373443983,0.25311203319502074,0.08713692946058091,0.35269709543568467,0.27385892116182575,0.37344398340248963,0,0,0,1,0,0,0,0
397,-4931.999999999966,-2406.500000000004,-2525.500000000009,0.007352941176470588,0.125,0.13669828187021155,0.30337364509289305,0.46887966804979253,0.3029045643153527,0.22821576763485477,0.34024896265560167,0.2946058091286307,0.3651452282157676,0,0,0,0,1,0,0,0
398,-4783.999999999989,-2386.50000000001,-2397.5000000000045,0.037037037037037035,0.25,0.13601479046086049,0.30246352415761435,0.46887966804979253,0.1950207468879668,0.3360995850622407,0.3775933609958506,0.34439834024896265,0.27800829875518673,1,1,0,0,0,0,0,0
399,-5184.499999999987,-2371.0000000000055,-2813.500000000002,0.014388489208633094,0.25,0.1353347165085562,0.3015561335851415,0.5186721991701245,0.26141078838174275,0.21991701244813278,0.44813278008298757,0.18672199170124482,0.3651452282157676,0,1,1,0,0,0,0,0
400,-5176.499999999993,-2481.5000000000014,-2694.999999999995,0.029197080291970802,0.125,0.1346580429260134,0.30065146518438607,0.5145228215767634,0.17427385892116182,0.3112033195020747,0.35269709543568467,0.3360995850622407,0.3112033195020747,0,1,0,0,0,0,0,0
401,-5083.9999999999845,-2430.5000000000036,-2653.500000000002,0.03597122302158273,0.25,0.13398475271138335,0.2997495107888329,0.33195020746887965,0.3070539419087137,0.36099585062240663,0.38589211618257263,0.25311203319502074,0.36099585062240663,0,0,0,0,0,0,1,1
402,-5021.999999999973,-2397.000000000002,-2624.9999999999945,0.02158273381294964,0.125,0.13331482894782642,0.2988502622564664,0.4066390041493776,0.2987551867219917,0.2946058091286307,0.3775933609958506,0.25311203319502074,0.36929460580912865,0,1,0,0,0,0,0,0
403,-5513.500000000006,-2604.000000000006,-2909.4999999999995,0.10071942446043165,0.5,0.13264825480308728,0.29795371146969696,0.4024896265560166,0.23236514522821577,0.3651452282157676,0.3278008298755187,0.22406639004149378,0.44813278008298757,0,1,2,1,0,0,0,0
404,-5109.000000000001,-2477.0000000000055,-2632.000000000009,0.051094890510948905,0.25,0.13198501352907185,0.29705985033528787,0.27385892116182575,0.36929460580912865,0.35684647302904565,0.4024896265560166,0.23651452282157676,0.36099585062240663,0,0,1,0,1,0,0,0
405,-5280.999999999971,-2649.499999999998,-2631.500000000001,0.029850746268656716,0.25,0.1313250884614265,0.296168670784282,0.46887966804979253,0.13692946058091288,0.3941908713692946,0.2697095435684647,0.26556016597510373,0.46473029045643155,0,0,1,0,1,0,0,0
406,-4805.99999999997,-2493.0000000000036,-2313.0000000000036,0.10144927536231885,0.5,0.13066846301911936,0.29528016477192914,0.34854771784232363,0.24066390041493776,0.4107883817427386,0.2863070539419087,0.3112033195020747,0.4024896265560166,0,1,0,0,2,1,0,0
407,-4824.000000000009,-2374.000000000003,-2450.0000000000014,0.09352517985611511,0.375,0.13001512070402377,0.29439432427761336,0.43568464730290457,0.34439834024896265,0.21991701244813278,0.36929460580912865,0.2697095435684647,0.36099585062240663,0,1,0,1,0,0,0,1
408,-5190.499999999989,-2371.5000000000014,-2818.9999999999986,0.05185185185185185,0.375,0.12936504510050365,0.2935111413047805,0.35684647302904565,0.29045643153526973,0.35269709543568467,0.2821576763485477,0.24066390041493776,0.47717842323651455,1,1,0,1,0,0,0,0
409,-4821.499999999984,-2324.0000000000036,-2497.500000000006,0.022058823529411766,0.0,0.12871821987500112,0.29263060788086614,0.36929460580912865,0.24481327800829875,0.38589211618257263,0.42738589211618255,0.17427385892116182,0.3983402489626556,0,0,0,0,0,0,0,0
410,-4763.499999999981,-2397.500000000005,-2366.0000000000036,0.03597122302158273,0.25,0.12807462877562611,0.2917527160572235,0.34024896265560167,0.24896265560165975,0.4107883817427386,0.2821576763485477,0.37344398340248963,0.34439834024896265,0,0,0,1,0,0,1,0
411,-4774.999999999997,-2371.999999999994,-2403.000000000006,0.043795620437956206,0.125,0.12743425563174798,0.29087745790905184,0.24896265560165975,0.37344398340248963,0.3775933609958506,0.4066390041493776,0.23651452282157676,0.35684647302904565,0,1,0,0,0,0,0,0
412,-4807.999999999995,-2190.0000000000064,-2617.999999999991,0.029850746268656716,0.125,0.12679708435358925,0.2900048255353247,0.42738589211618255,0.4190871369294606,0.15352697095435686,0.4315352697095436,0.17012448132780084,0.3983402489626556,0,1,0,0,0,0,0,0
413,-5117.000000000001,-2562.500000000007,-2554.5,0.1510791366906475,0.375,0.1261630989318213,0.28913481105871874,0.34854771784232363,0.2074688796680498,0.44398340248962653,0.3029045643153527,0.1991701244813278,0.4979253112033195,0,0,0,0,1,0,0,2
414,-4953.500000000011,-2547.0000000000005,-2406.5000000000005,0.0364963503649635,0.375,0.1255322834371622,0.28826740662554257,0.24481327800829875,0.3112033195020747,0.44398340248962653,0.24896265560165975,0.2697095435684647,0.48132780082987553,0,1,0,1,0,0,0,1
415,-5062.499999999992,-2382.500000000005,-2680.0000000000036,0.18248175182481752,1.0,0.12490462201997637,0.28740260440566595,0.35684647302904565,0.31950207468879666,0.3236514522821577,0.4066390041493776,0.18672199170124482,0.4066390041493776,0,0,1,3,4,0,0,0
416,-4812.499999999989,-2391.500000000006,-2421.0000000000027,0.058823529411764705,0.5,0.1242800989098765,0.28654039659244895,0.23236514522821577,0.5601659751037344,0.2074688796680498,0.27385892116182575,0.3070539419087137,0.4190871369294606,0,0,0,0,4,0,0,0
417,-4701.99999999999,-2429.000000000006,-2273.000000000004,0.07462686567164178,0.25,0.12365869841532712,0.2856807754026716,0.24066390041493776,0.46887966804979253,0.29045643153526973,0.2157676348547718,0.4315352697095436,0.35269709543568467,0,0,0,0,2,0,0,0
418,-5032.999999999985,-2679.4999999999936,-2353.4999999999973,0.02962962962962963,0.125,0.12304040492325048,0.2848237330764636,0.1078838174273859,0.45643153526970953,0.43568464730290457,0.27800829875518673,0.3112033195020747,0.4107883817427386,0,0,0,0,1,0,0,0
419,-4975.999999999984,-2464.0000000000055,-2512.0000000000064,0.11594202898550725,0.625,0.12242520289863423,0.2839692618772342,0.24896265560165975,0.34854771784232363,0.4024896265560166,0.2863070539419087,0.33195020746887965,0.3817427385892116,0,1,1,1,2,0,0,0
420,-4417.999999999995,-2290.0000000000064,-2127.9999999999995,0.0,0.0,0.12181307688414106,0.2831173540916025,0.1991701244813278,0.5186721991701245,0.2821576763485477,0.2946058091286307,0.3983402489626556,0.3070539419087137,0,0,0,0,0,0,0,0
421,-4602.000000000006,-2363.000000000006,-2239.0000000000023,0.125,0.75,0.12120401149972035,0.28226800202932767,0.36929460580912865,0.27800829875518673,0.35269709543568467,0.4149377593360996,0.4149377593360996,0.17012448132780084,0,1,0,2,2,0,0,1
422,-4759.000000000002,-2219.499999999998,-2539.4999999999977,0.16296296296296298,0.875,0.12059799144222175,0.28142119802323967,0.2987551867219917,0.42738589211618255,0.27385892116182575,0.3651452282157676,0.21161825726141079,0.42323651452282157,0,1,1,0,3,0,0,2
423,-4925.499999999986,-2338.5000000000005,-2587.000000000007,0.07462686567164178,0.375,0.11999500148501063,0.28057693442917,0.3029045643153527,0.27385892116182575,0.42323651452282157,0.2821576763485477,0.3070539419087137,0.4107883817427386,0,0,0,0,3,0,0,0
424,-4263.000000000005,-1973.0000000000002,-2290.0000000000045,0.15671641791044777,0.75,0.11939502647758558,0.27973520362588244,0.1908713692946058,0.46887966804979253,0.34024896265560167,0.2821576763485477,0.44398340248962653,0.27385892116182575,0,0,0,0,4,0,0,2
425,-4545.999999999994,-1928.0000000000048,-2618.000000000001,0.028985507246376812,0.125,0.11879805134519765,0.2788959980150048,0.2821576763485477,0.5269709543568465,0.1908713692946058,0.3112033195020747,0.3236514522821577,0.3651452282157676,0,0,0,0,1,0,0,0
426,-4740.999999999994,-2330.5000000000105,-2410.4999999999973,0.17985611510791366,0.75,0.11820406108847166,0.2780593100209598,0.3900414937759336,0.3236514522821577,0.2863070539419087,0.3112033195020747,0.36099585062240663,0.3278008298755187,0,1,0,1,2,2,0,0
427,-4662.000000000017,-2246.500000000001,-2415.500000000003,0.04411764705882353,0.125,0.1176130407830293,0.2772251320908969,0.3278008298755187,0.44813278008298757,0.22406639004149378,0.4107883817427386,0.2987551867219917,0.29045643153526973,0,0,0,0,1,0,0,0
428,-4769.5000000000055,-2261.5000000000005,-2507.9999999999955,0.058823529411764705,0.25,0.11702497557911415,0.2763934566946242,0.37344398340248963,0.33195020746887965,0.2946058091286307,0.2821576763485477,0.3941908713692946,0.3236514522821577,0,0,2,0,0,0,0,0
429,-4265.000000000003,-1992.0000000000039,-2272.9999999999977,0.06569343065693431,0.375,0.11643985070121858,0.2755642763245403,0.3029045643153527,0.44813278008298757,0.24896265560165975,0.22406639004149378,0.43983402489626555,0.3360995850622407,0,1,0,0,0,0,1,1
430,-4549.5,-1959.5000000000018,-2589.9999999999927,0.037037037037037035,0.5,0.11585765144771248,0.27473758349556665,0.2033195020746888,0.44398340248962653,0.35269709543568467,0.2987551867219917,0.3236514522821577,0.3775933609958506,0,1,0,1,1,0,1,0
431,-4666.499999999988,-2351.5000000000005,-2315.000000000006,0.12686567164179105,0.75,0.11527836319047392,0.27391337074507993,0.4730290456431535,0.2697095435684647,0.2572614107883817,0.26141078838174275,0.34024896265560167,0.3983402489626556,0,0,0,0,4,0,0,2
432,-4247.499999999976,-1863.0000000000025,-2384.499999999999,0.08088235294117647,0.375,0.11470197137452155,0.2730916306328447,0.15767634854771784,0.6224066390041494,0.21991701244813278,0.3900414937759336,0.3236514522821577,0.2863070539419087,0,1,0,1,1,0,0,0
433,-4700.99999999999,-2290.999999999999,-2410.000000000004,0.20863309352517986,0.625,0.11412846151764894,0.27227235574094616,0.1825726141078838,0.47717842323651455,0.34024896265560167,0.42323651452282157,0.2033195020746888,0.37344398340248963,0,1,0,0,1,3,0,0
434,-4577.49999999999,-2159.5000000000077,-2418.000000000002,0.04411764705882353,0.25,0.1135578192100607,0.2714555386737233,0.2946058091286307,0.44398340248962653,0.26141078838174275,0.2987551867219917,0.34024896265560167,0.36099585062240663,0,1,0,0,1,0,0,0
435,-4662.499999999997,-2396.5000000000036,-2266.000000000002,0.007352941176470588,0.125,0.11299003011401039,0.2706411720577021,0.2987551867219917,0.3236514522821577,0.3775933609958506,0.3360995850622407,0.4190871369294606,0.24481327800829875,0,0,0,0,1,0,0,0
436,-4773.999999999977,-2162.000000000003,-2611.9999999999977,0.22794117647058823,0.625,0.11242507996344034,0.269829248541529,0.14937759336099585,0.38589211618257263,0.46473029045643155,0.42323651452282157,0.27800829875518673,0.2987551867219917,0,1,2,1,1,0,0,0
437,-4700.999999999973,-2314.4999999999986,-2386.4999999999986,0.029197080291970802,0.125,0.11186295456362313,0.2690197607959044,0.2697095435684647,0.2572614107883817,0.4730290456431535,0.3236514522821577,0.3070539419087137,0.36929460580912865,0,0,0,0,1,0,0,0
438,-4663.000000000006,-2312.0000000000055,-2351.000000000004,0.037037037037037035,0.25,0.11130363979080501,0.26821270151351667,0.29045643153526973,0.38589211618257263,0.3236514522821577,0.25311203319502074,0.3236514522821577,0.42323651452282157,0,1,0,0,1,0,0,0
439,-4912.000000000007,-2405.0000000000005,-2506.999999999998,0.0,0.0,0.11074712159185099,0.2674080634089761,0.5103734439834025,0.2074688796680498,0.2821576763485477,0.37344398340248963,0.23236514522821577,0.3941908713692946,0,0,0,0,0,0,0,0
440,-4671.000000000008,-2286.000000000004,-2385.0000000000095,0.125,0.375,0.11019338598389174,0.2666058392187492,0.4896265560165975,0.1950207468879668,0.3153526970954357,0.29045643153526973,0.35269709543568467,0.35684647302904565,0,0,3,0,0,0,0,0
441,-4501.0,-2138.000000000001,-2363.0000000000014,0.08888888888888889,0.625,0.10964241905397228,0.26580602170109296,0.31950207468879666,0.24896265560165975,0.4315352697095436,0.26141078838174275,0.26556016597510373,0.4730290456431535,0,1,0,1,1,2,0,0
442,-4540.49999999999,-2267.0000000000036,-2273.4999999999986,0.10294117647058823,0.5,0.10909420695870241,0.26500860363598966,0.37344398340248963,0.2074688796680498,0.4190871369294606,0.33195020746887965,0.3029045643153527,0.3651452282157676,1,0,1,0,2,0,0,0
443,-4452.999999999989,-2235.0000000000036,-2218.0000000000036,0.0,0.0,0.1085487359239089,0.2642135778250817,0.36929460580912865,0.2987551867219917,0.33195020746887965,0.48132780082987553,0.34439834024896265,0.17427385892116182,0,0,0,0,0,0,0,0
444,-4723.5,-2244.999999999998,-2478.5000000000027,0.058394160583941604,0.5,0.10800599224428936,0.26342093709160647,0.46473029045643155,0.2946058091286307,0.24066390041493776,0.29045643153526973,0.24896265560165975,0.4605809128630705,0,0,0,0,4,0,0,0
445,-4966.999999999981,-2407.999999999997,-2559.0000000000086,0.029197080291970802,0.125,0.10746596228306791,0.26263067428033166,0.2863070539419087,0.3983402489626556,0.3153526970954357,0.35269709543568467,0.29045643153526973,0.35684647302904565,0,0,0,0,1,0,0,0
446,-4663.999999999992,-2216.000000000008,-2447.9999999999973,0.06766917293233082,0.125,0.10692863247165257,0.26184278225749064,0.3153526970954357,0.2821576763485477,0.4024896265560166,0.4605809128630705,0.24066390041493776,0.2987551867219917,0,0,0,0,0,1,0,0
447,-4733.999999999981,-2156.500000000011,-2577.5000000000036,0.04411764705882353,0.375,0.1063939893092943,0.26105725391071816,0.26141078838174275,0.3651452282157676,0.37344398340248963,0.2946058091286307,0.3360995850622407,0.36929460580912865,0,0,1,0,1,0,0,1
448,-4641.999999999985,-2287.0000000000064,-2354.9999999999936,0.15555555555555556,0.75,0.10586201936274783,0.260274082148986,0.3360995850622407,0.27800829875518673,0.38589211618257263,0.4107883817427386,0.36099585062240663,0.22821576763485477,0,1,2,0,2,0,0,1
449,-4819.500000000003,-2437.4999999999995,-2381.999999999998,0.0962962962962963,0.75,0.10533270926593409,0.2594932599025391,0.27800829875518673,0.2033195020746888,0.5186721991701245,0.3153526970954357,0.2863070539419087,0.3983402489626556,1,1,0,1,2,1,0,0
450,-4521.999999999985,-2161.999999999998,-2359.999999999988,0.04477611940298507,0.25,0.10480604571960442,0.25871478012283144,0.33195020746887965,0.31950207468879666,0.34854771784232363,0.4605809128630705,0.2074688796680498,0.33195020746887965,0,1,0,0,1,0,0,0
451,-4167.000000000008,-2028.0000000000045,-2139.0000000000023,0.05970149253731343,0.375,0.1042820154910064,0.25793863578246295,0.15352697095435686,0.2821576763485477,0.5643153526970954,0.2946058091286307,0.4149377593360996,0.29045643153526973,0,0,0,1,2,0,0,0
452,-4515.000000000001,-2076.0000000000027,-2439.0000000000055,0.08029197080291971,0.625,0.10376060541355137,0.2571648198751156,0.46887966804979253,0.15767634854771784,0.37344398340248963,0.3029045643153527,0.3651452282157676,0.33195020746887965,0,1,1,0,2,0,1,0
453,-4492.500000000011,-2100.000000000004,-2392.4999999999995,0.0661764705882353,0.375,0.1032418023864836,0.25639332541549026,0.4066390041493776,0.3236514522821577,0.2697095435684647,0.14937759336099585,0.4024896265560166,0.44813278008298757,0,0,1,0,2,0,0,0
454,-4528.999999999992,-2199.5,-2329.500000000001,0.021897810218978103,0.25,0.10272559337455119,0.2556241454392438,0.35269709543568467,0.2946058091286307,0.35269709543568467,0.38589211618257263,0.34024896265560167,0.27385892116182575,0,0,0,0,2,0,0,0
455,-4471.500000000001,-2094.0000000000027,-2377.499999999999,0.04411764705882353,0.25,0.10221196540767843,0.25485727300292604,0.1991701244813278,0.4107883817427386,0.3900414937759336,0.4190871369294606,0.3278008298755187,0.25311203319502074,0,1,0,0,1,0,0,0
456,-4346.499999999988,-1993.9999999999968,-2352.5,0.029197080291970802,0.125,0.10170090558064004,0.25409270118391725,0.36099585062240663,0.2987551867219917,0.34024896265560167,0.3029045643153527,0.4024896265560166,0.2946058091286307,0,0,0,0,1,0,0,0
457,-4370.999999999994,-2211.5,-2159.499999999996,0.051470588235294115,0.125,0.10119240105273684,0.2533304230803655,0.3360995850622407,0.34439834024896265,0.31950207468879666,0.3941908713692946,0.3941908713692946,0.21161825726141079,0,0,0,0,1,0,0,0
