Network_Reward,Group_A_Reward,Group_B_Reward,Sup_A_Loss,Sup_B_Loss,tls_1,tls_2,tls_3,tls_4,tls_5,tls_6,tls_7,tls_8
-2101.0,-1069.0,-1032.0,1.157789338959588,1.1517466031842762,-362.5,-176.0,-245.0,-285.5,-375.0,-241.5,-184.0,-231.5
-2482.0,-1302.5,-1179.5,1.2060070623954138,1.0960859951045778,-407.0,-312.0,-290.5,-293.0,-317.0,-352.0,-205.5,-305.0
-2000.5,-1045.5,-955.0,1.171977896326118,1.0944752334720558,-347.0,-178.0,-300.5,-220.0,-270.5,-241.0,-166.0,-277.5
-2044.5,-1056.5,-988.0,1.1599122537506952,1.0848927191562123,-370.5,-228.0,-208.5,-249.5,-294.0,-220.5,-213.5,-260.0
-2332.5,-1162.5,-1170.0,1.148959699438678,1.057681834201018,-327.5,-215.5,-332.5,-287.0,-342.5,-292.0,-242.0,-293.5
-2028.5,-1092.5,-936.0,1.1526553096870582,1.0812845624983312,-339.5,-225.5,-274.0,-253.5,-267.0,-285.0,-135.5,-248.5
-2156.0,-1124.5,-1031.5,1.1373894982867772,1.1030122107929654,-366.0,-201.0,-264.5,-293.0,-273.5,-278.0,-219.0,-261.0
-1967.0,-1051.5,-915.5,1.1428103140658803,1.0709686443209647,-280.5,-254.5,-298.0,-218.5,-216.5,-304.5,-187.0,-207.5
-2254.5,-1097.5,-1157.0,1.1480941946307819,1.0383395517037974,-315.0,-192.0,-338.5,-252.0,-296.5,-286.0,-252.5,-322.0
-2060.5,-1118.0,-942.5,1.1491352659132745,1.067434002790186,-379.5,-177.5,-288.5,-272.5,-316.0,-298.5,-151.0,-177.0
-2125.5,-993.5,-1132.0,1.116832095053461,1.0552385586831305,-304.0,-189.5,-263.0,-237.0,-290.5,-326.0,-244.0,-271.5
-1962.0,-1016.0,-946.0,1.1567405162586106,1.0521328671111,-295.0,-170.5,-273.0,-277.5,-260.5,-272.0,-191.0,-222.5
-1956.5,-1077.5,-879.0,1.1321922808057732,1.0348733532759877,-351.5,-229.0,-195.0,-302.0,-244.0,-235.0,-171.5,-228.5
-2153.0,-1065.5,-1087.5,1.1331426894499197,1.0092546720471647,-340.5,-198.0,-285.0,-242.0,-306.5,-339.0,-173.5,-268.5
-2110.0,-1171.5,-938.5,1.1532774303522375,1.0256049347420533,-382.0,-270.5,-250.5,-268.5,-240.5,-295.5,-164.0,-238.5
-1993.0,-992.5,-1000.5,1.1121398490336207,1.0250596553915077,-286.0,-168.5,-265.5,-272.5,-276.5,-247.5,-241.5,-235.0
-1964.5,-1085.5,-879.0,1.1493430491122933,1.0056372136705451,-307.0,-212.0,-288.5,-278.0,-257.0,-262.0,-148.5,-211.5
-2094.0,-1156.5,-937.5,1.1397098880675105,1.010464851061503,-349.5,-212.5,-301.0,-293.5,-236.5,-293.0,-162.0,-246.0
-2055.0,-943.0,-1112.0,1.104906257490317,1.003756352679597,-284.0,-149.0,-293.5,-216.5,-269.0,-335.5,-197.0,-310.5
-1876.0,-1000.0,-876.0,1.115158782651027,1.0112447732024723,-314.5,-231.5,-201.0,-253.0,-222.0,-283.0,-195.0,-176.0
-2159.5,-1050.5,-1109.0,1.0860584675437874,1.0352097774545352,-317.5,-236.0,-262.5,-234.5,-277.0,-274.0,-232.5,-325.5
-1935.0,-997.0,-938.0,1.105029902027713,1.0247642717427679,-319.5,-230.0,-251.5,-196.0,-316.5,-245.5,-159.0,-217.0
-2042.5,-1005.5,-1037.0,1.0543702637983694,1.0142465627855726,-284.5,-156.0,-256.5,-308.5,-307.5,-247.0,-222.0,-260.5
-2041.0,-969.5,-1071.5,1.0688817123572032,0.997032993617985,-395.0,-163.0,-186.0,-225.5,-354.5,-233.5,-198.0,-285.5
-2166.5,-1170.5,-996.0,1.1088602817720836,1.0095567311677667,-412.0,-196.5,-313.5,-248.5,-267.0,-282.0,-208.0,-239.0
-1985.5,-986.5,-999.0,1.0948870790501435,0.9734369623164336,-307.5,-220.0,-229.5,-229.5,-314.5,-316.5,-168.5,-199.5
-1841.0,-858.5,-982.5,1.0863424566884836,1.0173500520487626,-240.5,-200.5,-223.0,-194.5,-279.0,-260.5,-216.0,-227.0
-1826.0,-1050.5,-775.5,1.0483630216783948,0.9854473315179348,-369.5,-172.0,-231.0,-278.0,-183.5,-212.0,-121.5,-258.5
-1960.5,-1040.0,-920.5,1.043574305706554,0.9798852850165632,-336.0,-157.5,-238.0,-308.5,-257.0,-228.5,-176.5,-258.5
-2067.5,-1038.5,-1029.0,1.0473952700694402,0.9215726566811403,-335.0,-226.5,-232.5,-244.5,-305.0,-340.5,-170.0,-213.5
-1966.5,-990.5,-976.0,1.0561238687899377,0.9612768064770434,-274.0,-190.5,-248.0,-278.0,-275.0,-233.0,-199.0,-269.0
-1968.0,-959.0,-1009.0,1.007600242147843,0.9677730630669329,-315.0,-197.0,-213.5,-233.5,-249.5,-259.5,-259.0,-241.0
-2201.0,-1083.0,-1118.0,1.041012756857607,0.9347779214382171,-357.5,-218.5,-296.0,-211.0,-296.0,-385.0,-206.0,-231.0
-2171.0,-1135.0,-1036.0,1.0295569243530431,0.9527676700717873,-365.5,-196.0,-308.0,-265.5,-340.0,-324.5,-150.5,-221.0
-2042.5,-1091.0,-951.5,1.0056054211325116,0.9672443105942673,-344.5,-203.5,-279.5,-263.5,-249.5,-308.5,-182.5,-211.0
-1967.5,-959.0,-1008.5,0.9861840407881471,0.9528548527922895,-277.0,-187.0,-249.0,-246.0,-308.0,-293.5,-193.5,-213.5
-2003.5,-1038.5,-965.0,1.0072232914467654,0.9098085211382971,-362.5,-173.5,-271.0,-231.5,-271.0,-224.5,-209.5,-260.0
-2154.0,-1162.5,-991.5,1.0222822852432727,0.9358811382618215,-351.0,-225.5,-344.0,-242.0,-280.5,-246.0,-187.5,-277.5
-2083.5,-1056.5,-1027.0,1.0079084834290875,0.9154747539924251,-347.0,-211.0,-256.0,-242.5,-316.5,-253.0,-211.5,-246.0
-2342.0,-1178.0,-1164.0,1.0077004459997019,0.9393439722557863,-449.0,-172.5,-269.5,-287.0,-368.0,-255.5,-230.0,-310.5
-2111.0,-1122.0,-989.0,1.042122050623099,0.9737183728151851,-336.5,-228.5,-284.0,-273.0,-277.0,-264.0,-209.5,-238.5
-2049.0,-1076.5,-972.5,1.0396632823679182,0.9663731349839104,-406.0,-170.5,-302.5,-197.5,-292.0,-267.5,-175.5,-237.5
-2194.5,-1110.0,-1084.5,1.0186929052902594,0.9430448479122586,-324.5,-216.0,-283.5,-286.0,-329.0,-340.0,-184.5,-231.0
-2316.5,-1233.5,-1083.0,1.0135042414897018,0.9617662029961745,-422.0,-199.5,-336.5,-275.5,-290.5,-318.5,-186.5,-287.5
-1931.5,-1025.0,-906.5,1.0377351192964448,0.9474202048447397,-274.0,-187.0,-291.5,-272.5,-202.5,-255.5,-194.0,-254.5
-1964.0,-919.5,-1044.5,1.025969842904144,0.9443102316723929,-259.5,-212.5,-219.5,-228.0,-232.0,-260.0,-282.0,-270.5
-2022.5,-1063.0,-959.5,1.0116335242986678,0.9845761780937513,-367.0,-163.5,-283.0,-249.5,-274.0,-255.0,-185.5,-245.0
-2016.5,-1100.0,-916.5,1.0152852706611157,0.961317339953449,-339.5,-219.5,-244.5,-296.5,-243.0,-276.5,-192.0,-205.0
-1872.5,-1015.5,-857.0,0.9953119142187966,0.9669716604881816,-361.0,-171.5,-221.0,-262.0,-233.0,-227.0,-181.5,-215.5
-2007.0,-1060.5,-946.5,1.0321761402818892,0.9492105912831095,-339.5,-216.0,-262.5,-242.5,-269.0,-303.0,-186.5,-188.0
-1927.0,-1073.0,-854.0,1.0302711669769553,0.958984843807088,-367.0,-205.0,-245.5,-255.5,-219.5,-235.5,-196.0,-203.0
-1982.5,-1010.0,-972.5,1.0192414922846689,0.9381135049793455,-301.5,-214.5,-233.0,-261.0,-268.5,-292.0,-205.5,-206.5
-1965.5,-1009.5,-956.0,1.0183269929554728,0.9147377773291535,-325.0,-191.5,-238.0,-255.0,-256.5,-261.0,-207.5,-231.0
-1972.0,-1032.5,-939.5,1.002912175655365,0.9326437521311972,-305.0,-218.5,-264.5,-244.5,-306.0,-270.0,-149.5,-214.0
-2305.0,-1139.0,-1166.0,1.022390636139446,0.9131804566416476,-328.5,-223.0,-296.0,-291.5,-320.5,-357.5,-201.5,-286.5
-2094.0,-1153.0,-941.0,1.0259659620622794,0.9794179207748837,-341.0,-229.0,-292.0,-291.0,-291.5,-185.5,-216.5,-247.5
-1891.0,-989.0,-902.0,1.0319574476116233,0.9478795944816536,-341.5,-139.0,-294.5,-214.0,-291.5,-244.5,-147.0,-219.0
-1964.5,-945.0,-1019.5,1.0588924233284263,0.9349433130688137,-287.5,-207.5,-201.0,-249.0,-304.0,-274.0,-210.5,-231.0
-2022.5,-983.5,-1039.0,1.0198332611057492,0.9377630328966512,-271.0,-170.5,-324.0,-218.0,-316.5,-285.5,-150.5,-286.5
-1895.5,-1036.5,-859.0,1.044227007114225,0.9446901167432468,-295.0,-178.5,-291.5,-271.5,-212.0,-218.5,-144.0,-284.5
-1948.5,-955.0,-993.5,1.0517928149965075,0.9143963625033696,-324.0,-197.5,-202.5,-231.0,-286.5,-275.5,-204.5,-227.0
-2242.0,-1083.5,-1158.5,1.0131856121122838,0.9143919666608175,-313.0,-208.0,-299.5,-263.0,-310.5,-304.5,-266.0,-277.5
-2120.5,-1111.5,-1009.0,1.0078163666857614,0.9367956393294864,-377.0,-155.5,-295.0,-284.0,-205.5,-277.5,-206.0,-320.0
-1865.5,-975.0,-890.5,1.0196947805583476,0.9247400576869647,-270.0,-235.0,-250.0,-220.0,-222.0,-255.5,-180.5,-232.5
-1973.5,-1005.5,-968.0,1.019806273943848,0.9127340036961767,-303.0,-182.0,-258.0,-262.5,-276.5,-263.5,-175.0,-253.0
-1680.5,-882.5,-798.0,1.0008978532420265,0.8882757030427456,-254.5,-182.0,-241.5,-204.5,-200.5,-199.5,-173.5,-224.5
-1794.0,-1011.5,-782.5,0.9683807370563348,0.8744135064383348,-320.0,-223.0,-243.0,-225.5,-247.0,-203.5,-157.0,-175.0
-1815.0,-984.5,-830.5,0.9807935492032104,0.8643356269432438,-255.5,-173.0,-272.0,-284.0,-229.0,-228.5,-167.5,-205.5
-2115.5,-1193.5,-922.0,0.9773238267335627,0.874956932498349,-375.5,-249.0,-328.0,-241.0,-275.5,-222.5,-198.5,-225.5
-2098.5,-1106.5,-992.0,0.9691317699849605,0.8545100546545452,-343.5,-193.5,-300.5,-269.0,-319.5,-221.5,-185.0,-266.0
-1687.5,-884.0,-803.5,0.9795894234544701,0.8911206949088308,-304.5,-157.5,-225.5,-196.5,-222.0,-255.0,-142.5,-184.0
-2144.5,-1134.5,-1010.0,0.9467777387963401,0.8386929371290737,-370.0,-188.5,-291.5,-284.5,-250.0,-342.5,-185.5,-232.0
-2085.0,-1153.0,-932.0,0.9671351054476367,0.8575846186942524,-359.0,-204.0,-334.5,-255.5,-258.5,-247.5,-232.5,-193.5
-1994.5,-1081.0,-913.5,0.9543068395720588,0.8291435696184635,-327.5,-211.0,-269.0,-273.5,-257.0,-240.5,-222.0,-194.0
-1947.0,-1009.5,-937.5,0.9868570569488737,0.8287353405521976,-286.5,-238.5,-231.0,-253.5,-278.5,-279.0,-182.5,-197.5
-1883.0,-948.0,-935.0,0.9538342951900429,0.832123956332604,-332.0,-188.0,-238.5,-189.5,-306.5,-250.0,-164.5,-214.0
-2079.5,-1016.5,-1063.0,0.9523767486214638,0.8284758472608196,-354.5,-221.0,-240.5,-200.5,-297.0,-319.0,-226.5,-220.5
-1842.5,-942.0,-900.5,0.9585331586500009,0.8440063094099363,-303.0,-217.0,-215.0,-207.0,-255.5,-240.5,-171.5,-233.0
-2121.5,-1217.5,-904.0,0.9691608952979247,0.8367727184461222,-369.5,-160.5,-348.0,-339.5,-232.5,-250.0,-173.0,-248.5
-2090.5,-1007.5,-1083.0,0.9723518157998721,0.8546087892519103,-321.5,-212.0,-219.0,-255.0,-328.0,-354.5,-153.0,-247.5
-1962.5,-1058.5,-904.0,0.9977429575390286,0.8649580236110422,-317.0,-173.0,-295.5,-273.0,-233.5,-278.5,-208.5,-183.5
-1817.5,-937.0,-880.5,0.9728398031658596,0.8908737134602335,-247.0,-197.0,-252.5,-240.5,-245.5,-235.0,-163.0,-237.0
-2089.5,-1108.0,-981.5,0.9674852522710959,0.8377665050327778,-398.5,-151.0,-312.0,-246.5,-274.5,-260.0,-154.0,-293.0
-1823.0,-878.5,-944.5,0.9576415007313093,0.8745870914724138,-296.0,-163.5,-214.0,-205.0,-297.0,-238.5,-190.0,-219.0
-2000.0,-1052.0,-948.0,0.9664889446563191,0.864478340662188,-352.5,-203.5,-210.0,-286.0,-249.5,-272.5,-206.0,-220.0
-2065.5,-1106.0,-959.5,0.9517524786293506,0.838909954080979,-403.5,-195.0,-302.0,-205.5,-260.5,-283.0,-169.0,-247.0
-1761.5,-887.5,-874.0,0.9607282811568842,0.8347380751536952,-267.5,-191.0,-214.5,-214.5,-283.0,-190.0,-178.5,-222.5
-1826.0,-861.5,-964.5,0.9570085031290849,0.8357517246570852,-250.5,-182.0,-234.5,-194.5,-302.0,-205.5,-196.0,-261.0
-1770.0,-908.0,-862.0,0.9505054113765558,0.8286033405197991,-301.5,-166.5,-240.5,-199.5,-188.0,-243.5,-167.0,-263.5
-2001.0,-1009.5,-991.5,0.9405943842397796,0.8277645013398595,-318.0,-164.0,-291.0,-236.5,-275.5,-249.5,-229.5,-237.0
-1734.0,-904.0,-830.0,0.9272492777142259,0.829590020991034,-270.0,-198.0,-205.0,-231.0,-207.0,-242.5,-176.5,-204.0
-1798.5,-973.5,-825.0,0.9363257474369473,0.7997798293001122,-303.0,-199.5,-255.0,-216.0,-233.0,-201.0,-169.5,-221.5
-1869.5,-954.0,-915.5,0.9468760093053182,0.8143637032144599,-295.5,-223.0,-236.5,-199.0,-267.5,-266.5,-165.0,-216.5
-2013.0,-1110.5,-902.5,0.9335104010999202,0.820574505875508,-283.5,-214.0,-304.5,-308.5,-166.5,-264.5,-234.5,-237.0
-2050.5,-1185.5,-865.0,0.9477004493276279,0.797526326858335,-375.5,-206.5,-252.5,-351.0,-243.5,-246.5,-163.0,-212.0
-2006.5,-1071.5,-935.0,0.9840965299142732,0.8083472990327412,-325.0,-226.5,-284.0,-236.0,-279.0,-222.0,-214.5,-219.5
-1791.0,-979.5,-811.5,0.9579754590988159,0.7935509338147111,-294.5,-175.0,-297.0,-213.0,-228.5,-232.5,-160.0,-190.5
-1983.5,-1032.5,-951.0,0.9707296388016806,0.8062864188518789,-295.0,-190.0,-346.5,-201.0,-279.0,-280.0,-174.0,-218.0
-1938.0,-1046.0,-892.0,0.9466418825917774,0.7867874760594633,-313.5,-232.5,-265.5,-234.5,-259.0,-282.0,-172.0,-179.0
-2141.0,-1099.0,-1042.0,0.9334054781330956,0.802630169938008,-301.5,-165.5,-297.0,-335.0,-282.5,-300.0,-224.0,-235.5
-1929.5,-940.5,-989.0,0.9437391620543268,0.8121633705165651,-276.5,-199.0,-264.5,-200.5,-301.0,-244.5,-233.0,-210.5
-2030.0,-1079.5,-950.5,0.9215643042491541,0.8007660500705243,-362.0,-237.5,-241.5,-238.5,-262.0,-277.0,-218.0,-193.5
-1809.5,-921.0,-888.5,0.9466824137502247,0.8043287640644444,-271.5,-217.5,-204.5,-227.5,-231.0,-283.5,-157.0,-217.0
-1904.0,-992.5,-911.5,0.9420556769602828,0.7980139591627651,-345.0,-173.0,-217.0,-257.5,-285.0,-311.5,-147.5,-167.5
-1915.5,-986.5,-929.0,0.9455784957442018,0.7983077112999227,-323.0,-152.0,-272.0,-239.5,-222.5,-256.0,-184.5,-266.0
-1999.0,-998.0,-1001.0,0.9304461122386986,0.8029326037400298,-282.0,-209.0,-297.5,-209.5,-263.0,-239.0,-222.0,-277.0
-1929.0,-1035.0,-894.0,0.9437459703948763,0.8036643780767918,-276.0,-199.0,-288.5,-271.5,-261.0,-188.0,-201.0,-244.0
-2125.5,-1084.0,-1041.5,0.893797321865956,0.7741921881006824,-309.5,-198.0,-283.5,-293.0,-315.5,-294.5,-174.5,-257.0
-1963.0,-1017.0,-946.0,0.9080160215497017,0.8027177101208104,-304.5,-195.5,-239.0,-278.0,-264.5,-232.0,-181.5,-268.0
-1796.5,-977.0,-819.5,0.922255191538069,0.7847311346067323,-315.0,-159.0,-297.5,-205.5,-205.5,-243.0,-146.5,-224.5
-1772.5,-942.0,-830.5,0.9263163432478905,0.7762970301840041,-270.0,-152.0,-258.5,-261.5,-243.0,-220.5,-156.0,-211.0
-2006.5,-1098.0,-908.5,0.9257673710584641,0.7969739218552907,-318.0,-187.5,-329.0,-263.5,-264.5,-241.0,-171.0,-232.0
-2056.5,-1100.5,-956.0,0.9238302778866556,0.7832544925312201,-305.5,-213.0,-346.5,-235.5,-250.0,-250.0,-229.0,-227.0
-1860.0,-1019.5,-840.5,0.9254381312264337,0.7882919275098377,-365.0,-222.0,-209.5,-223.0,-244.0,-229.0,-173.5,-194.0
-2097.5,-1054.5,-1043.0,0.914035628653235,0.753809561745988,-350.0,-221.0,-244.5,-239.0,-316.0,-224.0,-245.0,-258.0
-1711.0,-859.5,-851.5,0.9353068711857001,0.766512878321939,-242.0,-173.0,-244.0,-200.5,-264.5,-221.0,-169.5,-196.5
-1827.5,-959.5,-868.0,0.9078472380836805,0.7777862595187293,-282.0,-182.5,-280.5,-214.5,-232.5,-258.0,-164.5,-213.0
-1960.5,-1049.5,-911.0,0.9398366837037935,0.7777773595518536,-320.0,-186.0,-296.0,-247.5,-280.5,-212.0,-206.0,-212.5
-2078.0,-966.0,-1112.0,0.9482251620127096,0.7771457669635614,-293.5,-175.0,-260.0,-237.5,-270.5,-345.0,-227.5,-269.0
-1962.0,-972.5,-989.5,0.9354968689382076,0.8089581863747702,-333.0,-174.0,-234.0,-231.5,-340.5,-214.0,-181.5,-253.5
-1918.5,-968.0,-950.5,0.9154466889798641,0.8079986573093467,-283.0,-210.5,-248.5,-226.0,-282.5,-237.5,-188.5,-242.0
-1905.0,-1013.5,-891.5,0.9621472003559272,0.7856618315809303,-291.5,-236.0,-212.0,-274.0,-256.0,-227.5,-181.0,-227.0
-1907.0,-947.0,-960.0,0.92681804895401,0.7821877873606152,-318.0,-194.5,-236.0,-198.5,-241.5,-265.5,-198.0,-255.0
-1975.5,-1091.5,-884.0,0.8918640805615319,0.804601086758905,-268.0,-200.5,-278.0,-345.0,-246.0,-234.5,-182.0,-221.5
-1909.5,-1047.0,-862.5,0.9119425345626142,0.7985225074821048,-369.0,-201.5,-222.5,-254.0,-210.0,-241.0,-169.5,-242.0
-1932.0,-952.5,-979.5,0.9491260115471151,0.7995608068174787,-248.0,-204.0,-224.0,-276.5,-262.5,-249.0,-221.0,-247.0
-1883.5,-1000.5,-883.0,0.9367617053290208,0.8075848152240117,-312.5,-170.5,-296.0,-221.5,-224.0,-232.5,-185.5,-241.0
-2015.5,-1050.5,-965.0,0.9128723780314127,0.7835153198904461,-345.0,-199.5,-262.5,-243.5,-280.0,-239.0,-198.5,-247.5
-1958.5,-936.5,-1022.0,0.8996784057882097,0.8053254303832849,-269.5,-199.0,-234.5,-233.5,-290.0,-257.0,-227.5,-247.5
-1786.0,-940.5,-845.5,0.9220864925947454,0.7950441758665774,-325.0,-165.0,-228.5,-222.0,-292.0,-224.5,-155.5,-173.5
-1806.5,-922.5,-884.0,0.9239653460681438,0.7894316314823098,-311.5,-198.5,-201.0,-211.5,-269.0,-266.0,-172.0,-177.0
-1618.5,-837.0,-781.5,0.9145705186658435,0.7759160904420747,-249.5,-167.5,-214.0,-206.0,-213.0,-194.0,-158.0,-216.5
-1967.0,-1066.5,-900.5,0.8948571129805512,0.7952249509592851,-312.0,-196.5,-276.5,-281.5,-238.5,-271.0,-159.5,-231.5
-1787.5,-942.5,-845.0,0.9029841168059243,0.7772793147299025,-271.5,-178.0,-244.0,-249.0,-223.5,-235.5,-204.0,-182.0
-1809.0,-997.0,-812.0,0.8934297598898411,0.7579114750027657,-276.5,-195.0,-284.5,-241.0,-242.0,-211.0,-177.0,-182.0
-1807.5,-982.5,-825.0,0.8651490530206097,0.7507244107623895,-306.5,-190.5,-233.0,-252.5,-204.0,-247.0,-167.0,-207.0
-1955.0,-1011.5,-943.5,0.8654174693756633,0.7530133100847404,-295.5,-187.0,-282.5,-246.5,-273.5,-247.5,-208.0,-214.5
-1971.0,-1029.0,-942.0,0.9034301090571616,0.7545476547545857,-325.5,-196.0,-211.0,-296.5,-223.5,-307.0,-176.5,-235.0
-1889.5,-949.0,-940.5,0.8978796006076866,0.7524434311522378,-326.0,-190.5,-196.0,-236.5,-265.0,-280.5,-162.0,-233.0
-1906.5,-1011.5,-895.0,0.8990538664990001,0.745156702813175,-346.5,-194.0,-217.0,-254.0,-281.5,-265.5,-162.5,-185.5
-1902.0,-943.5,-958.5,0.854767325354947,0.7560398399829864,-295.0,-172.5,-242.5,-233.5,-304.5,-281.0,-152.5,-220.5
-1913.0,-958.0,-955.0,0.8655322134494782,0.7475116828249561,-316.0,-154.0,-233.0,-255.0,-307.0,-256.5,-147.5,-244.0
-1723.0,-875.5,-847.5,0.8616937583519353,0.7776424637271299,-284.0,-192.0,-200.0,-199.5,-237.0,-253.0,-124.5,-233.0
-1876.5,-943.5,-933.0,0.819145690318611,0.7786696664988995,-300.5,-183.0,-288.0,-172.0,-286.0,-292.5,-178.5,-176.0
-1670.0,-858.5,-811.5,0.8298018048206965,0.7664107444385687,-277.5,-149.0,-230.5,-201.5,-188.5,-235.0,-146.5,-241.5
-1717.5,-924.5,-793.0,0.8581914835506015,0.7542214804225498,-395.0,-123.5,-182.0,-224.0,-224.0,-234.5,-154.0,-180.5
-1719.0,-867.0,-852.0,0.825960519992643,0.7577710688942009,-290.0,-153.5,-247.5,-176.0,-193.5,-270.0,-175.5,-213.0
-1736.0,-896.5,-839.5,0.8553836981455485,0.7408425734274917,-276.0,-205.0,-200.5,-215.0,-253.5,-208.0,-183.0,-195.0
-1696.0,-834.5,-861.5,0.8366458795964717,0.7406076856785351,-255.5,-153.5,-237.0,-188.5,-216.5,-229.5,-174.0,-241.5
-1796.5,-992.5,-804.0,0.8167779085536798,0.7372804238564439,-307.0,-194.0,-260.5,-231.0,-263.0,-237.0,-130.0,-174.0
-1728.0,-888.5,-839.5,0.802243319981628,0.7245502300560475,-262.5,-161.5,-243.5,-221.0,-167.5,-271.5,-174.5,-226.0
-1935.0,-1057.5,-877.5,0.8018372362686528,0.7286383662786748,-391.0,-176.0,-262.0,-228.5,-225.5,-228.5,-200.5,-223.0
-1854.0,-940.0,-914.0,0.8014384159611331,0.7264058070050345,-302.0,-195.5,-240.5,-202.0,-225.5,-265.0,-192.0,-231.5
-2008.5,-1102.0,-906.5,0.7944529025091065,0.7156303640041086,-380.5,-174.0,-312.5,-235.0,-292.0,-195.5,-163.5,-255.5
-1909.5,-965.5,-944.0,0.7863990548584197,0.7254274812009599,-339.0,-231.0,-214.5,-181.0,-280.0,-255.5,-200.5,-208.0
-1815.0,-906.5,-908.5,0.8053686483866639,0.7251848854952389,-304.5,-172.5,-211.5,-218.0,-279.0,-276.0,-186.5,-167.0
-1955.0,-972.0,-983.0,0.7945965385271443,0.7366186699933476,-285.5,-186.0,-236.5,-264.0,-347.0,-291.0,-136.0,-209.0
-1770.0,-961.5,-808.5,0.7961436030765374,0.7331951119833522,-345.0,-116.0,-260.5,-240.0,-179.5,-231.0,-145.5,-252.5
-1790.0,-890.0,-900.0,0.7771868930922614,0.7131716492275397,-273.5,-155.5,-250.5,-210.5,-246.0,-243.0,-203.5,-207.5
-1794.0,-974.0,-820.0,0.8234410458968745,0.7588030500544443,-310.0,-173.5,-242.0,-248.5,-253.5,-219.5,-148.0,-199.0
-1982.0,-1032.0,-950.0,0.8034913932283719,0.722194162176715,-313.5,-209.5,-269.5,-239.5,-278.5,-257.5,-192.0,-222.0
-1999.5,-1056.0,-943.5,0.7993011015984747,0.7271110982530646,-368.0,-176.5,-291.0,-220.5,-205.0,-280.5,-209.0,-249.0
-1955.5,-1040.5,-915.0,0.8040891045497524,0.7179833880729145,-282.0,-179.5,-300.0,-279.0,-221.5,-234.5,-209.5,-249.5
-1779.0,-1013.5,-765.5,0.830873282170958,0.7481642399397161,-294.5,-209.5,-318.0,-191.5,-217.5,-211.0,-171.0,-166.0
-1673.0,-894.0,-779.0,0.8081346192293697,0.738393923971388,-275.0,-155.0,-262.5,-201.5,-200.0,-236.5,-135.5,-207.0
-1872.5,-916.0,-956.5,0.8123885066144996,0.7337545210288631,-314.0,-204.0,-203.0,-195.0,-232.5,-260.0,-234.5,-229.5
-1908.0,-1010.5,-897.5,0.782595018380218,0.7273663129243586,-279.0,-143.5,-270.5,-317.5,-233.5,-245.5,-213.0,-205.5
-1939.0,-1032.5,-906.5,0.8098131169047621,0.7408203533126249,-286.5,-242.5,-260.5,-243.0,-243.5,-301.0,-163.0,-199.0
-1726.5,-819.5,-907.0,0.7908829981254206,0.7252720721065998,-296.0,-125.0,-222.5,-176.0,-248.0,-222.0,-146.5,-290.5
-1984.0,-1076.0,-908.0,0.7932649388081497,0.7132555757959683,-393.0,-202.0,-266.5,-214.5,-280.5,-229.5,-142.5,-255.5
-1765.5,-910.0,-855.5,0.8086010140677293,0.7329161151415772,-239.0,-187.0,-239.5,-244.5,-229.0,-193.5,-172.0,-261.0
-1668.5,-895.5,-773.0,0.7993479756845369,0.7263377166456646,-257.5,-219.5,-207.0,-211.5,-208.0,-201.0,-146.5,-217.5
-1746.0,-903.5,-842.5,0.7929887620939149,0.6944469026393361,-300.0,-178.5,-209.0,-216.0,-259.5,-231.0,-166.0,-186.0
-1686.0,-913.0,-773.0,0.8165439133842786,0.7021491861177815,-286.0,-177.5,-244.0,-205.5,-213.0,-186.5,-170.0,-203.5
-1659.0,-855.0,-804.0,0.8038629752894243,0.705074612216817,-250.0,-182.5,-213.5,-209.0,-208.0,-234.0,-144.5,-217.5
-1803.5,-887.0,-916.5,0.7900493933922714,0.720756202025546,-306.0,-172.5,-231.0,-177.5,-219.0,-244.5,-184.5,-268.5
-2006.0,-1035.5,-970.5,0.7953401351140605,0.733797840277354,-294.0,-207.0,-280.0,-254.5,-274.5,-267.5,-193.0,-235.5
-1736.0,-902.5,-833.5,0.802407597998778,0.719837203870217,-293.0,-189.0,-207.0,-213.5,-223.0,-219.0,-189.5,-202.0
-1915.5,-942.5,-973.0,0.7971711343361272,0.7232923067278332,-287.0,-181.0,-250.5,-224.0,-271.5,-274.5,-198.0,-229.0
-1836.5,-928.0,-908.5,0.8118180308077071,0.7403639770216413,-287.0,-209.0,-240.0,-192.0,-248.5,-319.0,-160.0,-181.0
-1823.5,-967.0,-856.5,0.7869697195788224,0.736276626918051,-301.0,-187.5,-236.5,-242.0,-251.0,-259.5,-166.5,-179.5
-1749.5,-886.0,-863.5,0.7903985425002045,0.7169340725574228,-307.0,-177.5,-209.0,-192.5,-235.5,-249.0,-163.0,-216.0
-1648.5,-855.5,-793.0,0.7814125099115902,0.6989121832781368,-278.5,-160.5,-224.0,-192.5,-215.5,-215.5,-185.0,-177.0
-1840.5,-948.5,-892.0,0.7709148440096113,0.7037858775506417,-328.5,-142.5,-233.0,-244.5,-257.5,-214.0,-191.0,-229.5
-1926.0,-956.5,-969.5,0.779250753008657,0.731559805240896,-302.5,-169.0,-256.5,-228.5,-287.5,-272.0,-202.5,-207.5
-1984.5,-1073.0,-911.5,0.7922411482367251,0.7165579620334838,-385.5,-226.5,-243.0,-218.0,-260.0,-252.5,-197.5,-201.5
